event_id,device_id,filepath,operation,user_id,timestamp,severity,outcome
FILE_001302,DEV_00123,C:\Temp\file.txt,modify,USR_0098,2025-12-28T09:27:53.789562,low,success
FILE_001303,DEV_00226,C:\Temp\file.txt,write,USR_0054,2025-12-27T02:27:53.789575,medium,denied
FILE_001304,DEV_00147,C:\Temp\file.txt,read,USR_0066,2025-12-31T04:27:53.789589,medium,success
FILE_001305,DEV_00175,/home/user/documents/report.pdf,write,USR_0034,2025-12-31T05:27:53.789603,medium,success
FILE_001306,DEV_00069,C:\Temp\file.txt,read,USR_0107,2025-12-28T14:27:53.789622,medium,success
FILE_001307,DEV_00222,/home/user/documents/report.pdf,modify,USR_0075,2026-01-01T06:27:53.789634,low,denied
FILE_001308,DEV_00038,/tmp/log.txt,read,USR_0090,2025-12-27T04:27:53.789642,low,denied
FILE_001309,DEV_00280,/home/user/documents/report.pdf,read,USR_0124,2025-12-29T19:27:53.789650,medium,denied
FILE_001310,DEV_00238,C:\Temp\file.txt,read,USR_0010,2026-01-01T00:27:53.789657,medium,success
FILE_001311,DEV_00171,/tmp/log.txt,delete,USR_0150,2025-12-29T13:27:53.789665,medium,denied
FILE_001312,DEV_00288,/home/user/documents/report.pdf,open,USR_0049,2025-12-27T16:27:53.789672,medium,success
FILE_001313,DEV_00024,/home/user/documents/report.pdf,delete,USR_0045,2025-12-27T19:27:53.789680,low,denied
FILE_001314,DEV_00006,C:\Temp\file.txt,open,USR_0083,2025-12-30T12:27:53.789687,low,denied
FILE_001315,DEV_00099,/home/user/documents/report.pdf,delete,USR_0024,2025-12-27T09:27:53.789697,low,success
FILE_001316,DEV_00183,/tmp/log.txt,read,USR_0125,2025-12-27T11:27:53.789705,low,denied
FILE_001317,DEV_00137,/tmp/log.txt,write,USR_0058,2026-01-01T14:27:53.789712,low,success
FILE_001318,DEV_00074,/home/user/documents/report.pdf,modify,USR_0005,2025-12-27T23:27:53.789720,low,success
FILE_001319,DEV_00243,/home/user/documents/report.pdf,open,USR_0045,2025-12-29T10:27:53.789728,medium,success
FILE_001320,DEV_00178,C:\Temp\file.txt,delete,USR_0120,2025-12-30T08:27:53.789735,low,success
FILE_001321,DEV_00053,/tmp/log.txt,read,USR_0127,2025-12-28T16:27:53.789742,medium,success
FILE_001322,DEV_00137,C:\Temp\file.txt,open,USR_0113,2025-12-31T08:27:53.789750,medium,denied
FILE_001323,DEV_00112,/home/user/documents/report.pdf,open,USR_0118,2025-12-31T21:27:53.789757,medium,denied
FILE_001324,DEV_00077,C:\Temp\file.txt,modify,USR_0042,2025-12-30T22:27:53.789764,low,success
FILE_001325,DEV_00211,C:\Temp\file.txt,write,USR_0060,2025-12-30T00:27:53.789774,low,success
FILE_001326,DEV_00114,C:\Temp\file.txt,delete,USR_0080,2026-01-01T12:27:53.789783,medium,success
FILE_001327,DEV_00288,C:\Temp\file.txt,delete,USR_0123,2025-12-30T20:27:53.789790,low,success
FILE_001328,DEV_00045,C:\Temp\file.txt,modify,USR_0118,2025-12-28T16:27:53.789797,low,success
FILE_001329,DEV_00277,/home/user/documents/report.pdf,delete,USR_0083,2025-12-31T12:27:53.789804,medium,success
FILE_001330,DEV_00015,/tmp/log.txt,delete,USR_0029,2025-12-27T04:27:53.789812,low,denied
FILE_001331,DEV_00280,C:\Windows\System32\sam,delete,USR_0032,2025-12-27T23:27:53.789819,critical,denied
FILE_001332,DEV_00017,/tmp/log.txt,modify,USR_0014,2026-01-01T06:27:53.789829,medium,denied
FILE_001333,DEV_00025,/tmp/log.txt,read,USR_0120,2026-01-02T03:27:53.789837,medium,denied
FILE_001334,DEV_00269,/tmp/log.txt,write,USR_0079,2025-12-30T22:27:53.789845,medium,denied
FILE_001335,DEV_00185,/tmp/log.txt,read,USR_0051,2025-12-26T23:27:53.789852,low,success
FILE_001336,DEV_00072,/home/user/documents/report.pdf,open,USR_0041,2025-12-27T03:27:53.789859,medium,denied
FILE_001337,DEV_00211,C:\Temp\file.txt,write,USR_0080,2025-12-28T09:27:53.789867,low,denied
FILE_001338,DEV_00261,/home/user/documents/report.pdf,open,USR_0142,2026-01-01T05:27:53.789874,medium,success
FILE_001339,DEV_00252,/tmp/log.txt,delete,USR_0023,2025-12-29T20:27:53.789881,low,success
FILE_001340,DEV_00039,/tmp/log.txt,delete,USR_0017,2026-01-02T10:27:53.789889,medium,denied
FILE_001341,DEV_00031,C:\Temp\file.txt,open,USR_0074,2025-12-29T15:27:53.789896,medium,success
FILE_001342,DEV_00259,/home/user/documents/report.pdf,open,USR_0142,2025-12-28T22:27:53.789904,low,denied
FILE_001343,DEV_00054,/tmp/log.txt,modify,USR_0084,2026-01-02T12:27:53.789912,low,success
FILE_001344,DEV_00023,/home/user/documents/report.pdf,write,USR_0053,2025-12-27T05:27:53.789919,medium,success
FILE_001345,DEV_00171,/home/user/documents/report.pdf,open,USR_0131,2025-12-28T13:27:53.789929,medium,success
FILE_001346,DEV_00234,C:\Temp\file.txt,write,USR_0129,2025-12-30T07:27:53.789936,medium,denied
FILE_001347,DEV_00175,/tmp/log.txt,open,USR_0114,2025-12-26T19:27:53.789946,medium,denied
FILE_001348,DEV_00296,/home/user/documents/report.pdf,delete,USR_0133,2026-01-01T02:27:53.789954,medium,denied
FILE_001349,DEV_00228,C:\Temp\file.txt,write,USR_0026,2025-12-28T06:27:53.789961,medium,success
FILE_001350,DEV_00017,/home/user/documents/report.pdf,delete,USR_0090,2026-01-01T15:27:53.789968,low,success
FILE_001351,DEV_00247,/home/user/documents/report.pdf,modify,USR_0086,2025-12-30T10:27:53.789982,medium,denied
FILE_001352,DEV_00221,/tmp/log.txt,write,USR_0111,2025-12-26T16:27:53.789990,medium,success
FILE_001353,DEV_00177,C:\Temp\file.txt,write,USR_0056,2026-01-02T11:27:53.789997,low,denied
FILE_001354,DEV_00090,/home/user/documents/report.pdf,delete,USR_0063,2025-12-31T03:27:53.790018,medium,denied
FILE_001355,DEV_00116,/home/user/documents/report.pdf,read,USR_0022,2026-01-01T13:27:53.790032,medium,success
FILE_001356,DEV_00174,/home/user/documents/report.pdf,write,USR_0053,2025-12-30T11:27:53.790043,low,denied
FILE_001357,DEV_00136,C:\Temp\file.txt,open,USR_0062,2025-12-31T13:27:53.790050,medium,denied
FILE_001358,DEV_00099,/etc/shadow,read,USR_0035,2025-12-30T06:27:53.790057,critical,success
FILE_001359,DEV_00123,/tmp/log.txt,write,USR_0007,2025-12-26T16:27:53.790064,low,denied
FILE_001360,DEV_00211,/home/user/documents/report.pdf,delete,USR_0050,2026-01-01T03:27:53.790071,low,success
FILE_001361,DEV_00026,/tmp/log.txt,delete,USR_0048,2026-01-02T04:27:53.790078,medium,success
FILE_001362,DEV_00010,/tmp/log.txt,open,USR_0021,2026-01-02T09:27:53.790086,medium,denied
FILE_001363,DEV_00285,/tmp/log.txt,modify,USR_0081,2026-01-01T00:27:53.790094,low,success
FILE_001364,DEV_00066,/tmp/log.txt,modify,USR_0048,2026-01-01T20:27:53.790105,medium,denied
FILE_001365,DEV_00200,C:\Temp\file.txt,delete,USR_0106,2026-01-01T00:27:53.790112,low,denied
FILE_001366,DEV_00232,/etc/passwd,read,USR_0038,2025-12-27T19:27:53.790119,critical,success
FILE_001367,DEV_00111,/home/user/documents/report.pdf,write,USR_0005,2025-12-27T10:27:53.790126,low,denied
FILE_001368,DEV_00059,C:\Temp\file.txt,open,USR_0100,2025-12-30T21:27:53.790133,low,success
FILE_001369,DEV_00125,/home/user/documents/report.pdf,write,USR_0004,2025-12-30T11:27:53.790140,medium,denied
FILE_001370,DEV_00101,/home/user/documents/report.pdf,modify,USR_0143,2025-12-29T05:27:53.790148,medium,denied
FILE_001371,DEV_00256,C:\Temp\file.txt,write,USR_0046,2025-12-27T17:27:53.790155,medium,success
FILE_001372,DEV_00287,C:\Temp\file.txt,open,USR_0041,2025-12-30T09:27:53.790162,medium,denied
FILE_001373,DEV_00205,/tmp/log.txt,modify,USR_0026,2025-12-29T18:27:53.790169,low,success
FILE_001374,DEV_00249,/home/user/documents/report.pdf,modify,USR_0066,2025-12-29T16:27:53.790177,low,success
FILE_001375,DEV_00222,C:\Temp\file.txt,delete,USR_0043,2026-01-01T06:27:53.790184,low,success
FILE_001376,DEV_00211,C:\Temp\file.txt,modify,USR_0055,2026-01-02T15:27:53.790192,medium,denied
FILE_001377,DEV_00009,C:\Temp\file.txt,open,USR_0149,2026-01-02T04:27:53.790199,low,success
FILE_001378,DEV_00043,/tmp/log.txt,read,USR_0118,2025-12-30T14:27:53.790207,low,success
FILE_001379,DEV_00290,C:\Temp\file.txt,open,USR_0048,2025-12-26T18:27:53.790217,low,success
FILE_001380,DEV_00004,/home/user/documents/report.pdf,open,USR_0073,2025-12-30T21:27:53.790226,medium,denied
FILE_001381,DEV_00192,C:\Temp\file.txt,read,USR_0064,2025-12-31T13:27:53.790234,medium,denied
FILE_001382,DEV_00140,/home/user/documents/report.pdf,modify,USR_0050,2026-01-02T09:27:53.790242,low,success
FILE_001383,DEV_00048,C:\Temp\file.txt,write,USR_0106,2026-01-02T00:27:53.790252,low,denied
FILE_001384,DEV_00077,/tmp/log.txt,open,USR_0019,2025-12-30T08:27:53.790262,low,success
FILE_001385,DEV_00143,/tmp/log.txt,modify,USR_0135,2026-01-02T04:27:53.790270,medium,denied
FILE_001386,DEV_00096,/home/user/documents/report.pdf,delete,USR_0134,2025-12-27T06:27:53.790278,medium,denied
FILE_001387,DEV_00037,C:\Users\Admin\.ssh\id_rsa,delete,USR_0127,2026-01-01T05:27:53.790285,critical,denied
FILE_001388,DEV_00043,/home/user/documents/report.pdf,delete,USR_0108,2025-12-28T17:27:53.790292,medium,success
FILE_001389,DEV_00089,C:\Temp\file.txt,write,USR_0140,2025-12-27T22:27:53.790300,medium,success
FILE_001390,DEV_00081,/home/user/documents/report.pdf,delete,USR_0013,2025-12-28T02:27:53.790308,low,denied
FILE_001391,DEV_00231,/home/user/documents/report.pdf,write,USR_0080,2025-12-28T07:27:53.790315,medium,denied
FILE_001392,DEV_00212,/home/user/documents/report.pdf,modify,USR_0025,2025-12-30T04:27:53.790323,low,success
FILE_001393,DEV_00196,/tmp/log.txt,read,USR_0059,2025-12-30T08:27:53.790330,medium,denied
FILE_001394,DEV_00044,/etc/passwd,modify,USR_0053,2025-12-27T00:27:53.790338,critical,denied
FILE_001395,DEV_00252,C:\Temp\file.txt,modify,USR_0059,2025-12-27T16:27:53.790345,medium,denied
FILE_001396,DEV_00261,/tmp/log.txt,modify,USR_0049,2025-12-31T08:27:53.790352,low,denied
FILE_001397,DEV_00117,/home/user/documents/report.pdf,open,USR_0016,2025-12-27T15:27:53.790360,medium,success
FILE_001398,DEV_00241,C:\Temp\file.txt,read,USR_0126,2025-12-31T13:27:53.790367,low,success
FILE_001399,DEV_00004,/tmp/log.txt,delete,USR_0070,2026-01-02T00:27:53.790375,medium,success
FILE_001400,DEV_00255,/home/user/documents/report.pdf,write,USR_0117,2025-12-29T23:27:53.790382,low,success
FILE_001401,DEV_00032,/home/user/documents/report.pdf,read,USR_0015,2025-12-31T17:27:53.790390,medium,denied
FILE_001402,DEV_00005,/tmp/log.txt,open,USR_0037,2025-12-30T06:27:53.790397,medium,success
FILE_001403,DEV_00023,C:\Temp\file.txt,open,USR_0139,2025-12-29T08:27:53.790407,medium,success
FILE_001404,DEV_00268,/tmp/log.txt,modify,USR_0119,2025-12-28T19:27:53.790415,medium,success
FILE_001405,DEV_00298,/home/user/documents/report.pdf,modify,USR_0138,2025-12-29T03:27:53.790423,medium,denied
FILE_001406,DEV_00039,/home/user/documents/report.pdf,write,USR_0091,2026-01-02T07:27:53.790431,medium,denied
FILE_001407,DEV_00167,/tmp/log.txt,delete,USR_0111,2025-12-30T07:27:53.790438,low,denied
FILE_001408,DEV_00261,/home/user/documents/report.pdf,modify,USR_0149,2025-12-28T22:27:53.790445,medium,success
FILE_001409,DEV_00197,/tmp/log.txt,modify,USR_0129,2025-12-28T19:27:53.790453,medium,denied
FILE_001410,DEV_00196,/tmp/log.txt,delete,USR_0021,2025-12-27T22:27:53.790463,low,denied
FILE_001411,DEV_00004,C:\Temp\file.txt,write,USR_0124,2025-12-28T19:27:53.790470,medium,success
FILE_001412,DEV_00292,/tmp/log.txt,open,USR_0059,2025-12-31T09:27:53.790478,medium,denied
FILE_001413,DEV_00140,C:\Temp\file.txt,delete,USR_0044,2025-12-29T21:27:53.790485,medium,denied
FILE_001414,DEV_00074,/home/user/documents/report.pdf,write,USR_0048,2025-12-28T03:27:53.790493,medium,denied
FILE_001415,DEV_00263,C:\Temp\file.txt,read,USR_0097,2025-12-30T21:27:53.790500,low,success
FILE_001416,DEV_00183,C:\Temp\file.txt,read,USR_0124,2025-12-27T06:27:53.790508,low,success
FILE_001417,DEV_00165,/tmp/log.txt,write,USR_0103,2025-12-31T07:27:53.790515,low,denied
FILE_001418,DEV_00118,/home/admin/.ssh/id_rsa,open,USR_0073,2025-12-31T18:27:53.790523,critical,denied
FILE_001419,DEV_00289,/tmp/log.txt,delete,USR_0138,2026-01-02T01:27:53.790530,low,success
FILE_001420,DEV_00056,/home/user/documents/report.pdf,write,USR_0020,2026-01-02T10:27:53.790537,low,denied
FILE_001421,DEV_00216,C:\Temp\file.txt,open,USR_0114,2025-12-27T04:27:53.790545,low,success
FILE_001422,DEV_00229,/tmp/log.txt,read,USR_0035,2025-12-28T12:27:53.790552,low,denied
FILE_001423,DEV_00297,/tmp/log.txt,write,USR_0093,2026-01-02T02:27:53.790562,low,success
FILE_001424,DEV_00259,C:\Temp\file.txt,open,USR_0114,2025-12-28T05:27:53.790570,low,success
FILE_001425,DEV_00068,C:\Temp\file.txt,read,USR_0094,2025-12-28T13:27:53.790577,low,success
FILE_001426,DEV_00167,/home/user/documents/report.pdf,write,USR_0119,2025-12-27T14:27:53.790584,low,success
FILE_001427,DEV_00125,/home/user/documents/report.pdf,delete,USR_0047,2025-12-27T10:27:53.790592,low,success
FILE_001428,DEV_00235,C:\Users\Admin\.ssh\id_rsa,open,USR_0010,2026-01-02T09:27:53.790598,critical,denied
FILE_001429,DEV_00154,C:\Users\Admin\.ssh\id_rsa,write,USR_0147,2026-01-02T14:27:53.790605,critical,success
FILE_001430,DEV_00110,/tmp/log.txt,delete,USR_0136,2025-12-29T03:27:53.790613,low,success
FILE_001431,DEV_00003,/tmp/log.txt,open,USR_0124,2025-12-28T14:27:53.790620,low,success
FILE_001432,DEV_00138,/home/user/documents/report.pdf,modify,USR_0085,2025-12-30T19:27:53.790627,medium,success
FILE_001433,DEV_00262,/etc/passwd,write,USR_0044,2025-12-30T18:27:53.790634,critical,success
FILE_001434,DEV_00006,/tmp/log.txt,delete,USR_0070,2025-12-30T13:27:53.790644,medium,success
FILE_001435,DEV_00004,C:\Temp\file.txt,modify,USR_0034,2026-01-02T13:27:53.790652,low,denied
FILE_001436,DEV_00262,C:\Temp\file.txt,delete,USR_0096,2026-01-01T02:27:53.790659,low,denied
FILE_001437,DEV_00237,/home/user/documents/report.pdf,read,USR_0007,2026-01-02T02:27:53.790666,medium,success
FILE_001438,DEV_00032,C:\Temp\file.txt,read,USR_0122,2025-12-30T21:27:53.790673,low,denied
FILE_001439,DEV_00143,/tmp/log.txt,delete,USR_0038,2025-12-28T18:27:53.790681,medium,denied
FILE_001440,DEV_00221,C:\Users\Admin\.ssh\id_rsa,read,USR_0134,2025-12-31T00:27:53.790688,critical,denied
FILE_001441,DEV_00193,C:\Temp\file.txt,modify,USR_0137,2025-12-29T13:27:53.790695,medium,success
FILE_001442,DEV_00062,/etc/passwd,write,USR_0075,2025-12-28T20:27:53.790710,critical,denied
FILE_001443,DEV_00189,/tmp/log.txt,delete,USR_0077,2025-12-28T20:27:53.790718,medium,success
FILE_001444,DEV_00120,/tmp/log.txt,write,USR_0072,2025-12-28T03:27:53.790725,medium,denied
FILE_001445,DEV_00218,/home/user/documents/report.pdf,write,USR_0123,2025-12-29T08:27:53.790733,medium,success
FILE_001446,DEV_00203,C:\Temp\file.txt,open,USR_0079,2026-01-02T00:27:53.790740,medium,success
FILE_001447,DEV_00133,C:\Temp\file.txt,read,USR_0089,2025-12-28T00:27:53.790747,medium,success
FILE_001448,DEV_00269,/home/user/documents/report.pdf,read,USR_0096,2025-12-30T17:27:53.790755,low,success
FILE_001449,DEV_00144,C:\Temp\file.txt,read,USR_0002,2025-12-29T00:27:53.790762,medium,denied
FILE_001450,DEV_00022,C:\Temp\file.txt,delete,USR_0037,2025-12-29T13:27:53.790770,low,denied
FILE_001451,DEV_00138,/home/user/documents/report.pdf,read,USR_0100,2025-12-31T01:27:53.790777,medium,success
FILE_001452,DEV_00259,C:\Temp\file.txt,write,USR_0136,2025-12-26T16:27:53.790784,low,success
FILE_001453,DEV_00187,C:\Temp\file.txt,open,USR_0065,2025-12-31T13:27:53.790792,low,success
FILE_001454,DEV_00241,C:\Temp\file.txt,read,USR_0009,2025-12-29T09:27:53.790799,medium,success
FILE_001455,DEV_00200,C:\Temp\file.txt,write,USR_0137,2026-01-01T03:27:53.790806,low,denied
FILE_001456,DEV_00117,/tmp/log.txt,modify,USR_0095,2025-12-29T23:27:53.790814,low,success
FILE_001457,DEV_00190,/etc/passwd,read,USR_0028,2025-12-27T22:27:53.790821,critical,success
FILE_001458,DEV_00007,/tmp/log.txt,write,USR_0072,2025-12-29T14:27:53.790828,low,denied
FILE_001459,DEV_00143,C:\Temp\file.txt,delete,USR_0083,2025-12-29T01:27:53.790835,medium,denied
FILE_001460,DEV_00246,/home/user/documents/report.pdf,write,USR_0149,2025-12-30T08:27:53.790843,medium,success
FILE_001461,DEV_00039,C:\Temp\file.txt,modify,USR_0123,2025-12-31T12:27:53.790850,low,denied
FILE_001462,DEV_00199,/home/user/documents/report.pdf,write,USR_0132,2025-12-28T19:27:53.790860,medium,success
FILE_001463,DEV_00181,/home/user/documents/report.pdf,open,USR_0125,2025-12-26T18:27:53.790868,medium,success
FILE_001464,DEV_00010,C:\Temp\file.txt,delete,USR_0095,2025-12-30T13:27:53.790876,low,success
FILE_001465,DEV_00149,/tmp/log.txt,read,USR_0115,2025-12-28T11:27:53.790884,medium,denied
FILE_001466,DEV_00280,/tmp/log.txt,delete,USR_0044,2025-12-29T12:27:53.790891,low,success
FILE_001467,DEV_00295,C:\Temp\file.txt,modify,USR_0025,2025-12-30T13:27:53.790899,medium,denied
FILE_001468,DEV_00127,/tmp/log.txt,read,USR_0018,2025-12-29T18:27:53.790906,medium,success
FILE_001469,DEV_00208,/home/user/documents/report.pdf,open,USR_0015,2025-12-28T00:27:53.790914,low,success
FILE_001470,DEV_00130,C:\Temp\file.txt,delete,USR_0141,2025-12-26T18:27:53.790921,medium,success
FILE_001471,DEV_00056,/home/user/documents/report.pdf,open,USR_0048,2025-12-31T08:27:53.790928,medium,success
FILE_001472,DEV_00297,/home/user/documents/report.pdf,modify,USR_0016,2025-12-30T19:27:53.790936,low,denied
FILE_001473,DEV_00052,/home/user/documents/report.pdf,write,USR_0016,2025-12-30T00:27:53.790943,low,success
FILE_001474,DEV_00223,/tmp/log.txt,delete,USR_0071,2025-12-31T23:27:53.790953,medium,success
FILE_001475,DEV_00179,/tmp/log.txt,delete,USR_0041,2026-01-02T00:27:53.790961,medium,denied
FILE_001476,DEV_00026,/etc/passwd,read,USR_0025,2026-01-01T13:27:53.790968,critical,success
FILE_001477,DEV_00113,/home/user/documents/report.pdf,read,USR_0105,2025-12-31T09:27:53.790984,low,success
FILE_001478,DEV_00051,C:\Temp\file.txt,read,USR_0089,2025-12-27T03:27:53.790992,medium,success
FILE_001479,DEV_00157,C:\Temp\file.txt,delete,USR_0052,2025-12-28T13:27:53.790999,medium,denied
FILE_001480,DEV_00150,C:\Users\Admin\.ssh\id_rsa,read,USR_0072,2025-12-29T05:27:53.791024,critical,success
FILE_001481,DEV_00132,C:\Temp\file.txt,write,USR_0021,2025-12-30T12:27:53.791041,medium,denied
FILE_001482,DEV_00262,/home/user/documents/report.pdf,write,USR_0136,2025-12-30T00:27:53.791050,medium,success
FILE_001483,DEV_00104,C:\Temp\file.txt,open,USR_0047,2025-12-30T01:27:53.791058,medium,denied
FILE_001484,DEV_00233,/tmp/log.txt,delete,USR_0006,2025-12-27T23:27:53.791065,low,denied
FILE_001485,DEV_00136,/tmp/log.txt,modify,USR_0114,2025-12-28T15:27:53.791073,medium,success
FILE_001486,DEV_00222,/tmp/log.txt,modify,USR_0141,2025-12-30T07:27:53.791084,medium,denied
FILE_001487,DEV_00047,C:\Temp\file.txt,read,USR_0128,2025-12-31T06:27:53.791092,medium,success
FILE_001488,DEV_00284,/home/user/documents/report.pdf,read,USR_0136,2025-12-31T08:27:53.791100,medium,denied
FILE_001489,DEV_00183,/tmp/log.txt,open,USR_0110,2025-12-30T17:27:53.791107,low,denied
FILE_001490,DEV_00213,/home/user/documents/report.pdf,read,USR_0100,2025-12-31T05:27:53.791114,medium,success
FILE_001491,DEV_00034,C:\Temp\file.txt,delete,USR_0133,2025-12-30T02:27:53.791122,medium,success
FILE_001492,DEV_00174,/tmp/log.txt,write,USR_0001,2026-01-01T16:27:53.791129,low,success
FILE_001493,DEV_00061,C:\Temp\file.txt,read,USR_0039,2025-12-29T00:27:53.791137,medium,denied
FILE_001494,DEV_00039,/tmp/log.txt,delete,USR_0082,2025-12-27T01:27:53.791144,medium,denied
FILE_001495,DEV_00158,/tmp/log.txt,read,USR_0145,2025-12-27T13:27:53.791151,low,success
FILE_001496,DEV_00211,C:\Temp\file.txt,read,USR_0028,2025-12-29T13:27:53.791159,medium,success
FILE_001497,DEV_00234,C:\Temp\file.txt,open,USR_0045,2025-12-29T00:27:53.791166,low,denied
FILE_001498,DEV_00054,C:\Windows\System32\sam,delete,USR_0119,2025-12-26T18:27:53.791172,critical,denied
FILE_001499,DEV_00188,/tmp/log.txt,read,USR_0089,2026-01-02T00:27:53.791180,low,success
FILE_001500,DEV_00118,C:\Temp\file.txt,read,USR_0013,2025-12-26T23:27:53.791187,medium,denied
FILE_001501,DEV_00078,/home/user/documents/report.pdf,write,USR_0146,2025-12-28T20:27:53.791197,medium,denied
FILE_001502,DEV_00136,C:\Temp\file.txt,open,USR_0031,2025-12-28T21:27:53.791205,low,success
FILE_001503,DEV_00088,/home/user/documents/report.pdf,open,USR_0144,2025-12-28T06:27:53.791212,low,denied
FILE_001504,DEV_00221,/home/user/documents/report.pdf,modify,USR_0100,2026-01-01T06:27:53.791219,low,denied
FILE_001505,DEV_00121,C:\Users\Admin\.ssh\id_rsa,delete,USR_0044,2026-01-01T16:27:53.791228,critical,denied
FILE_001506,DEV_00243,C:\Temp\file.txt,open,USR_0040,2026-01-01T18:27:53.791239,low,success
FILE_001507,DEV_00008,/home/user/documents/report.pdf,modify,USR_0054,2025-12-27T04:27:53.791247,low,denied
FILE_001508,DEV_00132,/tmp/log.txt,delete,USR_0028,2025-12-30T23:27:53.791255,medium,success
FILE_001509,DEV_00171,C:\Temp\file.txt,modify,USR_0097,2025-12-28T18:27:53.791263,low,denied
FILE_001510,DEV_00031,/home/user/documents/report.pdf,modify,USR_0007,2026-01-01T14:27:53.791270,medium,success
FILE_001511,DEV_00012,C:\Temp\file.txt,write,USR_0018,2026-01-01T00:27:53.791278,medium,denied
FILE_001512,DEV_00170,/home/user/documents/report.pdf,modify,USR_0143,2025-12-31T21:27:53.791285,medium,denied
FILE_001513,DEV_00084,/home/user/documents/report.pdf,delete,USR_0061,2026-01-01T07:27:53.791293,medium,success
FILE_001514,DEV_00292,C:\Temp\file.txt,read,USR_0019,2026-01-01T12:27:53.791300,low,denied
FILE_001515,DEV_00067,/tmp/log.txt,read,USR_0133,2026-01-01T17:27:53.791308,medium,success
FILE_001516,DEV_00289,C:\Temp\file.txt,read,USR_0132,2025-12-30T14:27:53.791315,low,denied
FILE_001517,DEV_00086,/etc/shadow,open,USR_0073,2025-12-31T22:27:53.791322,critical,denied
FILE_001518,DEV_00045,C:\Temp\file.txt,write,USR_0098,2025-12-31T03:27:53.791329,medium,denied
FILE_001519,DEV_00267,/tmp/log.txt,write,USR_0085,2026-01-01T00:27:53.791337,medium,denied
FILE_001520,DEV_00256,/home/user/documents/report.pdf,write,USR_0058,2025-12-28T03:27:53.791347,medium,success
FILE_001521,DEV_00119,/tmp/log.txt,read,USR_0046,2026-01-02T01:27:53.791355,medium,denied
FILE_001522,DEV_00035,/home/user/documents/report.pdf,open,USR_0093,2025-12-31T18:27:53.791362,low,denied
FILE_001523,DEV_00296,/etc/shadow,modify,USR_0075,2025-12-28T13:27:53.791369,critical,success
FILE_001524,DEV_00283,/home/user/documents/report.pdf,write,USR_0126,2025-12-28T08:27:53.791377,medium,denied
FILE_001525,DEV_00137,/home/user/documents/report.pdf,open,USR_0066,2025-12-27T20:27:53.791384,low,success
FILE_001526,DEV_00103,/home/user/documents/report.pdf,read,USR_0145,2026-01-02T05:27:53.791391,low,success
FILE_001527,DEV_00246,/tmp/log.txt,modify,USR_0127,2026-01-02T08:27:53.791399,medium,success
FILE_001528,DEV_00063,/home/user/documents/report.pdf,delete,USR_0128,2025-12-31T07:27:53.791406,low,denied
FILE_001529,DEV_00126,C:\Temp\file.txt,modify,USR_0012,2025-12-30T13:27:53.791414,low,denied
FILE_001530,DEV_00265,C:\Temp\file.txt,modify,USR_0112,2025-12-30T08:27:53.791422,low,success
FILE_001531,DEV_00018,/tmp/log.txt,modify,USR_0022,2025-12-27T03:27:53.791429,medium,success
FILE_001532,DEV_00068,/home/user/documents/report.pdf,modify,USR_0068,2025-12-27T23:27:53.791436,low,denied
FILE_001533,DEV_00001,C:\Temp\file.txt,delete,USR_0134,2025-12-29T14:27:53.791444,low,denied
FILE_001534,DEV_00092,/home/user/documents/report.pdf,read,USR_0051,2025-12-30T08:27:53.791451,low,denied
FILE_001535,DEV_00202,C:\Temp\file.txt,read,USR_0032,2025-12-30T16:27:53.791459,medium,success
FILE_001536,DEV_00262,C:\Windows\System32\sam,modify,USR_0111,2025-12-29T13:27:53.791469,critical,denied
FILE_001537,DEV_00193,C:\Temp\file.txt,open,USR_0059,2025-12-29T08:27:53.791476,medium,denied
FILE_001538,DEV_00251,C:\Temp\file.txt,modify,USR_0057,2025-12-26T20:27:53.791487,low,success
FILE_001539,DEV_00251,/tmp/log.txt,open,USR_0098,2025-12-30T05:27:53.791495,medium,denied
FILE_001540,DEV_00208,C:\Temp\file.txt,delete,USR_0104,2025-12-27T13:27:53.791505,low,success
FILE_001541,DEV_00091,/tmp/log.txt,write,USR_0046,2025-12-27T18:27:53.791512,medium,success
FILE_001542,DEV_00262,/tmp/log.txt,modify,USR_0128,2025-12-28T03:27:53.791520,medium,denied
FILE_001543,DEV_00137,C:\Temp\file.txt,modify,USR_0041,2025-12-31T23:27:53.791527,low,success
FILE_001544,DEV_00018,C:\Temp\file.txt,delete,USR_0009,2025-12-30T11:27:53.791534,low,success
FILE_001545,DEV_00149,C:\Temp\file.txt,open,USR_0009,2025-12-30T11:27:53.791541,low,success
FILE_001546,DEV_00182,/home/user/documents/report.pdf,write,USR_0058,2025-12-29T03:27:53.791549,low,success
FILE_001547,DEV_00089,C:\Temp\file.txt,modify,USR_0139,2025-12-30T06:27:53.791556,low,denied
FILE_001548,DEV_00115,/home/user/documents/report.pdf,modify,USR_0071,2026-01-01T18:27:53.791563,medium,success
FILE_001549,DEV_00162,C:\Temp\file.txt,write,USR_0022,2025-12-30T16:27:53.791571,medium,denied
FILE_001550,DEV_00238,/tmp/log.txt,modify,USR_0020,2025-12-29T22:27:53.791578,low,denied
FILE_001551,DEV_00284,/tmp/log.txt,read,USR_0079,2025-12-26T17:27:53.791585,medium,denied
FILE_001552,DEV_00064,C:\Temp\file.txt,modify,USR_0114,2026-01-01T08:27:53.791593,low,success
