event_id,user_id,device_id,auth_type,outcome,timestamp,source_ip,country_code,is_mfa_enabled
AUTH_000976,USR_0149,DEV_00156,biometric,success,2025-12-26T18:27:53.440881,192.168.237.112,DE,true
AUTH_000977,USR_0091,DEV_00072,sso,success,2025-12-28T19:27:53.440890,192.168.147.174,US,true
AUTH_000978,USR_0092,DEV_00257,mfa,failure,2025-12-28T08:27:53.440898,192.168.75.202,UK,false
AUTH_000979,USR_0132,DEV_00033,sso,success,2026-01-01T02:27:53.440907,192.168.116.232,CN,false
AUTH_000980,USR_0118,DEV_00072,sso,success,2025-12-26T16:27:53.440916,192.168.147.174,DE,true
AUTH_000981,USR_0124,DEV_00193,mfa,failure,2025-12-27T05:27:53.440925,192.168.120.68,IN,false
AUTH_000982,USR_0034,DEV_00166,sso,success,2025-12-27T12:27:53.440936,192.168.164.210,IN,false
AUTH_000983,USR_0018,DEV_00024,mfa,success,2026-01-01T00:27:53.440945,192.168.129.39,US,true
AUTH_000984,USR_0128,DEV_00244,mfa,success,2025-12-31T05:27:53.440957,192.168.193.202,US,true
AUTH_000985,USR_0099,DEV_00216,biometric,failure,2026-01-02T01:27:53.440966,192.168.2.116,UK,true
AUTH_000986,USR_0010,DEV_00038,biometric,success,2025-12-29T17:27:53.440975,192.168.91.62,CN,true
AUTH_000987,USR_0008,DEV_00090,certificate,success,2025-12-28T21:27:53.440983,192.168.49.240,CA,true
AUTH_000988,USR_0147,DEV_00285,certificate,success,2025-12-31T00:27:53.440992,192.168.243.199,DE,false
AUTH_000989,USR_0058,DEV_00104,biometric,success,2025-12-29T01:27:53.441000,192.168.142.106,RU,true
AUTH_000990,USR_0023,DEV_00013,mfa,success,2026-01-01T16:27:53.441018,192.168.114.170,US,true
AUTH_000991,USR_0002,DEV_00185,sso,success,2026-01-01T22:27:53.441028,192.168.64.178,CA,true
AUTH_000992,USR_0136,DEV_00255,biometric,success,2025-12-31T11:27:53.441036,192.168.19.14,RU,false
AUTH_000993,USR_0129,DEV_00181,mfa,success,2025-12-27T17:27:53.441045,192.168.221.94,RU,true
AUTH_000994,USR_0113,DEV_00219,biometric,success,2026-01-01T22:27:53.441053,192.168.77.243,US,true
AUTH_000995,USR_0133,DEV_00153,mfa,success,2025-12-28T09:27:53.441062,192.168.45.196,US,false
AUTH_000996,USR_0006,DEV_00115,sso,success,2025-12-30T14:27:53.441071,192.168.100.200,DE,true
AUTH_000997,USR_0092,DEV_00035,sso,failure,2026-01-01T00:27:53.441079,192.168.10.74,US,true
AUTH_000998,USR_0133,DEV_00257,password,success,2025-12-27T02:27:53.441088,192.168.75.202,IN,true
AUTH_000999,USR_0150,DEV_00242,password,failure,2025-12-30T21:27:53.441101,192.168.183.75,US,false
AUTH_001000,USR_0108,DEV_00134,mfa,success,2026-01-02T01:27:53.441110,192.168.222.92,CA,false
AUTH_001001,USR_0016,DEV_00121,biometric,success,2025-12-27T16:27:53.441119,192.168.173.128,CN,true
AUTH_001002,USR_0089,DEV_00037,biometric,failure,2025-12-27T07:27:53.441127,192.168.204.160,US,false
AUTH_001003,USR_0034,DEV_00139,password,success,2026-01-01T14:27:53.441139,192.168.90.137,DE,true
AUTH_001004,USR_0090,DEV_00221,password,success,2025-12-31T06:27:53.441148,192.168.203.10,US,true
AUTH_001005,USR_0051,DEV_00274,password,success,2025-12-29T15:27:53.441157,192.168.67.237,IN,false
AUTH_001006,USR_0014,DEV_00199,certificate,success,2026-01-01T08:27:53.441165,192.168.147.156,CN,true
AUTH_001007,USR_0110,DEV_00282,password,success,2025-12-29T00:27:53.441173,192.168.199.181,IN,false
AUTH_001008,USR_0091,DEV_00100,mfa,success,2026-01-02T02:27:53.441182,192.168.222.57,CA,true
AUTH_001009,USR_0003,DEV_00117,biometric,success,2025-12-27T23:27:53.441191,192.168.185.161,US,true
AUTH_001010,USR_0004,DEV_00128,password,success,2026-01-01T21:27:53.441199,192.168.48.48,CA,true
AUTH_001011,USR_0113,DEV_00093,sso,success,2025-12-30T08:27:53.441208,192.168.16.143,IN,true
AUTH_001012,USR_0075,DEV_00067,password,success,2025-12-28T14:27:53.441216,192.168.173.29,CN,true
AUTH_001013,USR_0020,DEV_00129,certificate,failure,2025-12-31T12:27:53.441225,192.168.193.181,CN,false
AUTH_001014,USR_0057,DEV_00228,biometric,success,2025-12-29T19:27:53.441234,192.168.209.88,UK,true
AUTH_001015,USR_0135,DEV_00137,biometric,success,2025-12-27T22:27:53.441243,192.168.254.109,US,true
AUTH_001016,USR_0089,DEV_00211,certificate,success,2025-12-27T01:27:53.441252,192.168.150.182,UK,true
AUTH_001017,USR_0053,DEV_00071,mfa,success,2025-12-28T03:27:53.441261,192.168.77.58,UK,true
AUTH_001018,USR_0032,DEV_00191,password,success,2026-01-01T04:27:53.441270,192.168.7.53,CA,false
AUTH_001019,USR_0117,DEV_00059,sso,success,2026-01-02T08:27:53.441284,192.168.120.32,UK,false
AUTH_001020,USR_0077,DEV_00044,certificate,success,2025-12-27T04:27:53.441293,192.168.140.76,DE,true
AUTH_001021,USR_0098,DEV_00197,mfa,success,2025-12-31T07:27:53.441301,192.168.102.142,DE,true
AUTH_001022,USR_0111,DEV_00273,password,success,2025-12-30T10:27:53.441310,192.168.42.166,IN,false
AUTH_001023,USR_0007,DEV_00173,biometric,failure,2025-12-30T21:27:53.441322,192.168.211.186,CA,true
AUTH_001024,USR_0008,DEV_00175,certificate,success,2025-12-27T01:27:53.441331,192.168.99.36,RU,true
AUTH_001025,USR_0110,DEV_00030,certificate,success,2025-12-27T19:27:53.441339,192.168.185.113,CN,false
AUTH_001026,USR_0137,DEV_00238,biometric,success,2025-12-27T15:27:53.441348,192.168.66.157,UK,true
AUTH_001027,USR_0098,DEV_00240,mfa,success,2025-12-31T04:27:53.441357,192.168.178.149,US,false
AUTH_001028,USR_0071,DEV_00044,sso,challenge_required,2025-12-27T22:27:53.441365,192.168.140.76,UK,false
AUTH_001029,USR_0010,DEV_00141,sso,success,2025-12-26T16:27:53.441374,192.168.148.162,RU,true
AUTH_001030,USR_0004,DEV_00064,sso,success,2025-12-30T06:27:53.441385,192.168.212.254,RU,true
AUTH_001031,USR_0046,DEV_00228,password,success,2025-12-29T00:27:53.441393,192.168.209.88,DE,true
AUTH_001032,USR_0092,DEV_00246,mfa,success,2025-12-27T18:27:53.441402,192.168.248.142,DE,true
AUTH_001033,USR_0149,DEV_00041,biometric,success,2025-12-27T04:27:53.441410,192.168.76.52,UK,true
AUTH_001034,USR_0113,DEV_00093,sso,success,2025-12-30T18:27:53.441422,192.168.16.143,RU,false
AUTH_001035,USR_0033,DEV_00117,biometric,success,2026-01-01T03:27:53.441431,192.168.185.161,CN,true
AUTH_001036,USR_0060,DEV_00059,biometric,success,2025-12-31T17:27:53.441440,192.168.120.32,RU,false
AUTH_001037,USR_0149,DEV_00163,password,success,2025-12-31T06:27:53.441448,192.168.119.95,CN,false
AUTH_001038,USR_0066,DEV_00009,biometric,success,2025-12-29T22:27:53.441456,192.168.154.80,CN,true
AUTH_001039,USR_0061,DEV_00180,certificate,success,2025-12-28T07:27:53.441465,192.168.52.207,US,true
AUTH_001040,USR_0061,DEV_00105,certificate,success,2025-12-29T17:27:53.441473,192.168.39.62,US,false
AUTH_001041,USR_0073,DEV_00074,sso,success,2025-12-27T05:27:53.441482,192.168.232.136,UK,false
AUTH_001042,USR_0096,DEV_00241,biometric,failure,2025-12-30T13:27:53.441493,192.168.247.88,US,true
AUTH_001043,USR_0095,DEV_00023,biometric,success,2026-01-01T02:27:53.441502,192.168.213.74,US,true
AUTH_001044,USR_0055,DEV_00161,biometric,success,2025-12-28T06:27:53.441510,192.168.147.96,CN,false
AUTH_001045,USR_0056,DEV_00194,mfa,success,2026-01-02T08:27:53.441518,192.168.142.16,DE,true
AUTH_001046,USR_0020,DEV_00115,biometric,success,2025-12-27T13:27:53.441527,192.168.100.200,CN,false
AUTH_001047,USR_0138,DEV_00063,password,success,2025-12-28T01:27:53.441536,192.168.12.103,IN,false
AUTH_001048,USR_0135,DEV_00267,mfa,success,2025-12-30T20:27:53.441544,192.168.170.62,RU,false
AUTH_001049,USR_0063,DEV_00169,mfa,success,2025-12-29T20:27:53.441553,192.168.24.41,DE,false
AUTH_001050,USR_0030,DEV_00124,sso,success,2025-12-29T08:27:53.441562,192.168.131.192,US,false
AUTH_001051,USR_0144,DEV_00259,certificate,success,2025-12-29T20:27:53.441570,192.168.147.153,IN,true
AUTH_001052,USR_0115,DEV_00215,biometric,success,2026-01-01T08:27:53.441579,192.168.229.233,CA,false
AUTH_001053,USR_0150,DEV_00071,sso,success,2025-12-30T15:27:53.441588,192.168.77.58,UK,true
AUTH_001054,USR_0021,DEV_00210,biometric,success,2026-01-01T03:27:53.441596,192.168.104.170,DE,true
AUTH_001055,USR_0047,DEV_00233,certificate,success,2026-01-01T10:27:53.441606,192.168.83.62,UK,false
AUTH_001056,USR_0026,DEV_00065,password,failure,2025-12-29T02:27:53.441614,192.168.103.129,CN,true
AUTH_001057,USR_0019,DEV_00068,certificate,success,2025-12-28T01:27:53.441623,192.168.162.185,DE,false
AUTH_001058,USR_0033,DEV_00206,sso,success,2025-12-31T03:27:53.441631,192.168.220.57,US,false
AUTH_001059,USR_0087,DEV_00056,password,challenge_required,2026-01-02T05:27:53.441640,192.168.243.165,CN,false
AUTH_001060,USR_0115,DEV_00210,sso,success,2025-12-29T01:27:53.441649,192.168.104.170,RU,false
AUTH_001061,USR_0035,DEV_00094,biometric,success,2025-12-27T10:27:53.441657,192.168.39.77,US,true
AUTH_001062,USR_0002,DEV_00190,certificate,success,2025-12-30T06:27:53.441672,192.168.141.216,CA,true
AUTH_001063,USR_0131,DEV_00144,mfa,failure,2026-01-01T16:27:53.441680,192.168.5.32,UK,false
AUTH_001064,USR_0088,DEV_00025,biometric,success,2025-12-28T02:27:53.441689,192.168.134.157,IN,false
AUTH_001065,USR_0074,DEV_00166,mfa,success,2025-12-31T19:27:53.441697,192.168.164.210,US,true
AUTH_001066,USR_0111,DEV_00266,sso,success,2025-12-27T03:27:53.441706,192.168.94.101,US,false
AUTH_001067,USR_0073,DEV_00085,certificate,success,2025-12-30T18:27:53.441715,192.168.24.231,DE,true
AUTH_001068,USR_0044,DEV_00148,biometric,failure,2025-12-30T22:27:53.441723,192.168.95.226,RU,true
AUTH_001069,USR_0060,DEV_00143,biometric,success,2025-12-31T12:27:53.441732,192.168.127.69,RU,true
AUTH_001070,USR_0008,DEV_00021,biometric,failure,2025-12-27T22:27:53.441741,192.168.127.119,RU,true
AUTH_001071,USR_0050,DEV_00004,sso,success,2026-01-02T10:27:53.441749,192.168.110.176,CA,false
AUTH_001072,USR_0147,DEV_00219,mfa,success,2025-12-28T03:27:53.441758,192.168.77.243,RU,false
AUTH_001073,USR_0076,DEV_00057,certificate,success,2026-01-01T10:27:53.441766,192.168.207.207,DE,false
AUTH_001074,USR_0068,DEV_00045,password,failure,2025-12-30T17:27:53.441775,192.168.115.11,UK,true
AUTH_001075,USR_0057,DEV_00039,sso,success,2025-12-28T07:27:53.441784,192.168.100.252,UK,false
AUTH_001076,USR_0132,DEV_00038,password,success,2025-12-30T08:27:53.441792,192.168.91.62,DE,true
AUTH_001077,USR_0134,DEV_00163,password,success,2025-12-27T18:27:53.441801,192.168.119.95,CN,true
AUTH_001078,USR_0063,DEV_00071,mfa,success,2025-12-31T08:27:53.441809,192.168.77.58,UK,false
AUTH_001079,USR_0039,DEV_00249,sso,success,2025-12-28T09:27:53.441818,192.168.216.170,CA,true
AUTH_001080,USR_0023,DEV_00265,password,failure,2025-12-31T10:27:53.441827,192.168.20.187,DE,true
AUTH_001081,USR_0126,DEV_00286,password,success,2025-12-31T19:27:53.441839,192.168.133.179,DE,false
AUTH_001082,USR_0098,DEV_00121,biometric,success,2025-12-28T13:27:53.441847,192.168.173.128,CN,true
AUTH_001083,USR_0077,DEV_00119,certificate,failure,2025-12-28T12:27:53.441856,192.168.46.247,RU,false
AUTH_001084,USR_0092,DEV_00279,mfa,success,2026-01-01T16:27:53.441868,192.168.154.225,US,false
AUTH_001085,USR_0108,DEV_00229,password,success,2025-12-29T04:27:53.441876,192.168.29.34,CA,false
AUTH_001086,USR_0082,DEV_00059,mfa,success,2025-12-29T11:27:53.441885,192.168.120.32,RU,false
AUTH_001087,USR_0126,DEV_00211,sso,success,2026-01-02T09:27:53.441893,192.168.150.182,UK,true
AUTH_001088,USR_0105,DEV_00032,sso,success,2025-12-30T06:27:53.441902,192.168.36.224,CN,false
AUTH_001089,USR_0106,DEV_00201,certificate,success,2025-12-29T04:27:53.441911,192.168.35.77,UK,true
AUTH_001090,USR_0069,DEV_00249,password,success,2025-12-30T02:27:53.441919,192.168.216.170,UK,false
AUTH_001091,USR_0105,DEV_00114,biometric,success,2025-12-31T22:27:53.441928,192.168.143.132,CA,true
AUTH_001092,USR_0085,DEV_00067,password,success,2026-01-02T11:27:53.441936,192.168.173.29,RU,false
AUTH_001093,USR_0024,DEV_00171,password,failure,2025-12-27T19:27:53.441945,192.168.32.4,CN,true
AUTH_001094,USR_0133,DEV_00108,mfa,success,2025-12-31T14:27:53.441956,192.168.231.223,RU,false
AUTH_001095,USR_0059,DEV_00149,sso,success,2025-12-29T17:27:53.441965,192.168.161.192,DE,true
AUTH_001096,USR_0142,DEV_00128,password,failure,2026-01-02T07:27:53.441973,192.168.48.48,RU,true
AUTH_001097,USR_0129,DEV_00204,mfa,success,2026-01-02T06:27:53.441982,192.168.163.237,UK,false
AUTH_001098,USR_0007,DEV_00118,password,success,2025-12-31T01:27:53.441990,192.168.216.159,UK,true
AUTH_001099,USR_0032,DEV_00194,sso,success,2026-01-01T07:27:53.441998,192.168.142.16,RU,true
AUTH_001100,USR_0020,DEV_00038,password,success,2025-12-29T06:27:53.442018,192.168.91.62,US,true
AUTH_001101,USR_0025,DEV_00201,sso,success,2025-12-27T05:27:53.442033,192.168.35.77,RU,false
AUTH_001102,USR_0109,DEV_00263,sso,success,2025-12-30T11:27:53.442041,192.168.2.81,DE,true
AUTH_001103,USR_0026,DEV_00136,certificate,failure,2025-12-27T13:27:53.442050,192.168.191.198,DE,false
AUTH_001104,USR_0110,DEV_00048,biometric,success,2025-12-29T08:27:53.442058,192.168.7.189,UK,false
AUTH_001105,USR_0073,DEV_00274,password,success,2025-12-29T15:27:53.442067,192.168.67.237,DE,false
AUTH_001106,USR_0096,DEV_00280,mfa,success,2025-12-28T21:27:53.442076,192.168.177.206,IN,true
AUTH_001107,USR_0102,DEV_00119,biometric,success,2025-12-28T14:27:53.442084,192.168.46.247,US,false
AUTH_001108,USR_0086,DEV_00074,password,success,2026-01-01T19:27:53.442092,192.168.232.136,IN,true
AUTH_001109,USR_0054,DEV_00251,mfa,success,2026-01-01T19:27:53.442101,192.168.244.193,DE,false
AUTH_001110,USR_0134,DEV_00291,certificate,success,2026-01-02T01:27:53.442110,192.168.133.138,UK,false
AUTH_001111,USR_0080,DEV_00173,sso,success,2026-01-02T07:27:53.442119,192.168.211.186,CN,false
AUTH_001112,USR_0002,DEV_00138,biometric,success,2025-12-28T11:27:53.442127,192.168.222.31,DE,true
AUTH_001113,USR_0081,DEV_00121,biometric,success,2025-12-28T13:27:53.442136,192.168.173.128,IN,true
AUTH_001114,USR_0027,DEV_00218,mfa,success,2025-12-29T16:27:53.442144,192.168.188.64,RU,true
AUTH_001115,USR_0042,DEV_00267,mfa,success,2025-12-31T22:27:53.442153,192.168.170.62,DE,true
AUTH_001116,USR_0010,DEV_00218,biometric,success,2025-12-27T00:27:53.442161,192.168.188.64,DE,true
AUTH_001117,USR_0036,DEV_00281,sso,success,2026-01-02T14:27:53.442170,192.168.157.71,US,false
AUTH_001118,USR_0076,DEV_00139,sso,success,2025-12-27T03:27:53.442179,192.168.90.137,IN,true
AUTH_001119,USR_0037,DEV_00149,biometric,success,2025-12-31T12:27:53.442187,192.168.161.192,CN,false
AUTH_001120,USR_0133,DEV_00129,sso,success,2025-12-31T11:27:53.442199,192.168.193.181,CN,true
AUTH_001121,USR_0043,DEV_00269,password,success,2025-12-28T15:27:53.442208,192.168.226.12,UK,false
AUTH_001122,USR_0046,DEV_00077,sso,success,2026-01-02T15:27:53.442217,192.168.48.240,CN,true
AUTH_001123,USR_0052,DEV_00049,password,success,2025-12-30T04:27:53.442225,192.168.178.235,US,false
AUTH_001124,USR_0041,DEV_00035,mfa,success,2025-12-27T17:27:53.442234,192.168.10.74,UK,true
AUTH_001125,USR_0050,DEV_00141,biometric,success,2025-12-29T03:27:53.442243,192.168.148.162,CN,false
AUTH_001126,USR_0095,DEV_00207,biometric,failure,2025-12-27T17:27:53.442254,192.168.154.206,CN,true
AUTH_001127,USR_0020,DEV_00079,sso,success,2025-12-31T09:27:53.442264,192.168.173.194,CA,false
AUTH_001128,USR_0145,DEV_00053,biometric,success,2025-12-28T03:27:53.442273,192.168.133.89,CN,false
AUTH_001129,USR_0085,DEV_00295,biometric,success,2025-12-27T09:27:53.442287,192.168.102.57,UK,false
AUTH_001130,USR_0054,DEV_00087,mfa,success,2025-12-31T05:27:53.442298,192.168.9.74,US,true
AUTH_001131,USR_0037,DEV_00085,sso,success,2026-01-02T16:27:53.442306,192.168.24.231,US,true
AUTH_001132,USR_0036,DEV_00262,certificate,success,2025-12-29T04:27:53.442315,192.168.159.18,UK,false
AUTH_001133,USR_0129,DEV_00061,certificate,success,2025-12-29T12:27:53.442323,192.168.24.242,RU,false
AUTH_001134,USR_0122,DEV_00182,sso,success,2025-12-28T03:27:53.442332,192.168.203.164,IN,true
AUTH_001135,USR_0055,DEV_00086,mfa,failure,2025-12-30T17:27:53.442344,192.168.102.66,RU,false
AUTH_001136,USR_0144,DEV_00227,password,success,2025-12-31T00:27:53.442352,192.168.190.30,IN,false
AUTH_001137,USR_0090,DEV_00092,certificate,success,2025-12-29T19:27:53.442361,192.168.75.60,RU,false
AUTH_001138,USR_0109,DEV_00110,certificate,success,2025-12-31T16:27:53.442370,192.168.191.250,UK,true
AUTH_001139,USR_0003,DEV_00101,mfa,success,2025-12-28T02:27:53.442378,192.168.214.63,US,true
AUTH_001140,USR_0080,DEV_00169,sso,success,2025-12-29T18:27:53.442389,192.168.24.41,IN,true
AUTH_001141,USR_0070,DEV_00018,certificate,success,2025-12-26T20:27:53.442398,192.168.206.243,DE,true
AUTH_001142,USR_0065,DEV_00141,password,success,2025-12-27T14:27:53.442407,192.168.148.162,RU,false
AUTH_001143,USR_0117,DEV_00252,biometric,success,2025-12-26T19:27:53.442415,192.168.227.83,RU,true
AUTH_001144,USR_0010,DEV_00190,mfa,success,2026-01-01T01:27:53.442423,192.168.141.216,RU,true
AUTH_001145,USR_0034,DEV_00043,password,success,2026-01-01T10:27:53.442432,192.168.250.48,DE,true
AUTH_001146,USR_0081,DEV_00050,mfa,failure,2025-12-30T17:27:53.442440,192.168.89.182,CN,true
AUTH_001147,USR_0086,DEV_00163,biometric,failure,2025-12-31T21:27:53.442449,192.168.119.95,CN,false
AUTH_001148,USR_0133,DEV_00008,certificate,failure,2025-12-29T09:27:53.442458,192.168.111.25,RU,true
AUTH_001149,USR_0017,DEV_00099,mfa,success,2025-12-28T08:27:53.442467,192.168.132.226,CN,false
AUTH_001150,USR_0022,DEV_00089,biometric,success,2025-12-30T18:27:53.442475,192.168.251.77,CA,false
AUTH_001151,USR_0045,DEV_00002,sso,success,2025-12-27T17:27:53.442484,192.168.151.83,US,false
AUTH_001152,USR_0120,DEV_00291,biometric,success,2026-01-01T18:27:53.442493,192.168.133.138,DE,true
AUTH_001153,USR_0030,DEV_00047,mfa,success,2026-01-01T18:27:53.442501,192.168.174.116,UK,true
AUTH_001154,USR_0044,DEV_00006,certificate,success,2025-12-29T17:27:53.442510,192.168.167.225,US,true
AUTH_001155,USR_0079,DEV_00098,sso,success,2026-01-01T07:27:53.442519,192.168.235.63,US,false
AUTH_001156,USR_0074,DEV_00092,sso,success,2025-12-27T16:27:53.442528,192.168.75.60,DE,true
AUTH_001157,USR_0049,DEV_00140,sso,failure,2025-12-31T19:27:53.442536,192.168.236.16,UK,false
AUTH_001158,USR_0068,DEV_00048,sso,success,2025-12-27T12:27:53.442548,192.168.7.189,UK,false
AUTH_001159,USR_0044,DEV_00019,certificate,failure,2025-12-27T11:27:53.442560,192.168.102.223,CA,true
AUTH_001160,USR_0112,DEV_00178,mfa,success,2025-12-30T15:27:53.442569,192.168.91.240,UK,false
AUTH_001161,USR_0024,DEV_00263,mfa,success,2025-12-30T22:27:53.442577,192.168.2.81,DE,false
AUTH_001162,USR_0009,DEV_00060,mfa,success,2025-12-26T23:27:53.442586,192.168.209.84,DE,true
AUTH_001163,USR_0036,DEV_00240,biometric,success,2025-12-29T17:27:53.442594,192.168.178.149,DE,true
AUTH_001164,USR_0083,DEV_00054,mfa,success,2026-01-02T14:27:53.442602,192.168.42.83,DE,false
AUTH_001165,USR_0086,DEV_00173,mfa,success,2026-01-01T15:27:53.442610,192.168.211.186,UK,false
AUTH_001166,USR_0042,DEV_00240,certificate,success,2026-01-02T11:27:53.442619,192.168.178.149,RU,false
AUTH_001167,USR_0148,DEV_00223,mfa,success,2025-12-28T15:27:53.442628,192.168.70.160,UK,false
AUTH_001168,USR_0087,DEV_00248,password,success,2025-12-30T12:27:53.442636,192.168.150.217,CA,true
AUTH_001169,USR_0108,DEV_00219,certificate,success,2025-12-27T13:27:53.442645,192.168.77.243,IN,true
AUTH_001170,USR_0042,DEV_00263,biometric,success,2025-12-30T12:27:53.442653,192.168.2.81,CN,true
AUTH_001171,USR_0146,DEV_00072,password,success,2025-12-30T03:27:53.442662,192.168.147.174,US,false
AUTH_001172,USR_0037,DEV_00178,certificate,success,2025-12-31T22:27:53.442670,192.168.91.240,US,true
AUTH_001173,USR_0052,DEV_00089,mfa,success,2026-01-01T20:27:53.442679,192.168.251.77,CA,true
AUTH_001174,USR_0112,DEV_00047,biometric,success,2026-01-01T01:27:53.442687,192.168.174.116,RU,false
AUTH_001175,USR_0002,DEV_00245,certificate,failure,2026-01-01T15:27:53.442694,192.168.27.158,IN,true
AUTH_001176,USR_0101,DEV_00109,certificate,failure,2025-12-29T16:27:53.442703,192.168.151.37,CN,true
AUTH_001177,USR_0025,DEV_00199,certificate,success,2026-01-01T06:27:53.442711,192.168.147.156,RU,false
AUTH_001178,USR_0073,DEV_00218,password,success,2025-12-28T00:27:53.442720,192.168.188.64,UK,false
AUTH_001179,USR_0007,DEV_00114,mfa,failure,2025-12-31T19:27:53.442731,192.168.143.132,UK,true
AUTH_001180,USR_0093,DEV_00175,biometric,success,2026-01-02T16:27:53.442740,192.168.99.36,IN,false
AUTH_001181,USR_0020,DEV_00118,password,success,2025-12-31T16:27:53.442748,192.168.216.159,CA,false
AUTH_001182,USR_0112,DEV_00048,mfa,success,2025-12-26T17:27:53.442757,192.168.7.189,DE,true
AUTH_001183,USR_0073,DEV_00160,password,success,2025-12-28T13:27:53.442765,192.168.94.99,UK,false
AUTH_001184,USR_0046,DEV_00084,password,success,2025-12-28T04:27:53.442773,192.168.16.213,DE,true
AUTH_001185,USR_0089,DEV_00052,password,success,2025-12-29T09:27:53.442782,192.168.184.185,CA,false
AUTH_001186,USR_0033,DEV_00295,password,success,2025-12-28T20:27:53.442793,192.168.102.57,DE,false
AUTH_001187,USR_0109,DEV_00028,password,success,2025-12-30T22:27:53.442802,192.168.80.47,IN,false
AUTH_001188,USR_0129,DEV_00191,biometric,success,2025-12-30T03:27:53.442811,192.168.7.53,UK,true
AUTH_001189,USR_0046,DEV_00218,password,success,2025-12-29T14:27:53.442819,192.168.188.64,CA,true
AUTH_001190,USR_0087,DEV_00133,certificate,success,2025-12-27T03:27:53.442830,192.168.178.236,DE,true
AUTH_001191,USR_0119,DEV_00145,certificate,success,2025-12-28T11:27:53.442839,192.168.168.93,UK,true
AUTH_001192,USR_0095,DEV_00130,password,success,2025-12-30T13:27:53.442848,192.168.221.126,IN,false
AUTH_001193,USR_0046,DEV_00151,certificate,success,2026-01-02T12:27:53.442856,192.168.53.133,UK,false
AUTH_001194,USR_0010,DEV_00058,biometric,success,2026-01-02T07:27:53.442865,192.168.88.156,CN,true
AUTH_001195,USR_0102,DEV_00128,password,success,2025-12-28T00:27:53.442873,192.168.48.48,CA,true
AUTH_001196,USR_0127,DEV_00221,certificate,failure,2025-12-30T00:27:53.442881,192.168.203.10,CN,true
AUTH_001197,USR_0135,DEV_00292,sso,success,2026-01-01T21:27:53.442890,192.168.122.81,UK,true
AUTH_001198,USR_0038,DEV_00052,sso,success,2026-01-01T20:27:53.442902,192.168.184.185,CN,false
AUTH_001199,USR_0109,DEV_00206,password,success,2025-12-30T23:27:53.442911,192.168.220.57,RU,false
AUTH_001200,USR_0030,DEV_00099,biometric,success,2025-12-30T11:27:53.442920,192.168.132.226,IN,true
AUTH_001201,USR_0013,DEV_00192,certificate,success,2025-12-31T09:27:53.442928,192.168.68.24,UK,true
AUTH_001202,USR_0048,DEV_00142,biometric,success,2026-01-02T05:27:53.442936,192.168.244.125,DE,true
AUTH_001203,USR_0073,DEV_00140,password,success,2025-12-31T11:27:53.442946,192.168.236.16,RU,false
AUTH_001204,USR_0034,DEV_00141,sso,success,2025-12-27T07:27:53.442955,192.168.148.162,US,true
AUTH_001205,USR_0058,DEV_00010,password,success,2025-12-31T08:27:53.442963,192.168.30.196,IN,false
AUTH_001206,USR_0118,DEV_00216,biometric,success,2025-12-30T04:27:53.442972,192.168.2.116,DE,false
AUTH_001207,USR_0143,DEV_00007,sso,success,2025-12-30T07:27:53.442981,192.168.187.25,RU,false
AUTH_001208,USR_0039,DEV_00237,mfa,failure,2025-12-28T09:27:53.442989,192.168.213.163,IN,true
AUTH_001209,USR_0100,DEV_00131,password,success,2025-12-27T14:27:53.442998,192.168.209.173,CN,false
AUTH_001210,USR_0144,DEV_00177,sso,success,2025-12-28T01:27:53.443015,192.168.92.197,UK,false
AUTH_001211,USR_0081,DEV_00232,mfa,success,2026-01-02T09:27:53.443024,192.168.174.165,IN,true
AUTH_001212,USR_0091,DEV_00290,sso,success,2026-01-02T11:27:53.443032,192.168.118.230,IN,false
AUTH_001213,USR_0061,DEV_00193,certificate,failure,2026-01-01T07:27:53.443041,192.168.120.68,IN,true
AUTH_001214,USR_0025,DEV_00203,biometric,success,2026-01-01T12:27:53.443050,192.168.215.15,UK,true
AUTH_001215,USR_0041,DEV_00206,mfa,success,2025-12-29T22:27:53.443060,192.168.220.57,DE,false
AUTH_001216,USR_0082,DEV_00186,sso,success,2025-12-26T22:27:53.443069,192.168.127.226,IN,false
AUTH_001217,USR_0058,DEV_00207,sso,success,2025-12-28T18:27:53.443078,192.168.154.206,RU,false
AUTH_001218,USR_0041,DEV_00091,biometric,success,2026-01-02T16:27:53.443090,192.168.115.154,RU,false
AUTH_001219,USR_0119,DEV_00089,certificate,success,2026-01-01T15:27:53.443099,192.168.251.77,IN,false
AUTH_001220,USR_0108,DEV_00211,biometric,success,2026-01-02T09:27:53.443108,192.168.150.182,CA,true
AUTH_001221,USR_0129,DEV_00042,password,success,2025-12-29T08:27:53.443117,192.168.74.92,UK,true
AUTH_001222,USR_0043,DEV_00292,sso,success,2026-01-01T17:27:53.443128,192.168.122.81,US,false
AUTH_001223,USR_0142,DEV_00262,certificate,failure,2025-12-31T23:27:53.443137,192.168.159.18,UK,true
AUTH_001224,USR_0045,DEV_00242,sso,failure,2025-12-31T13:27:53.443146,192.168.183.75,CA,false
AUTH_001225,USR_0017,DEV_00016,certificate,success,2025-12-28T18:27:53.443154,192.168.137.181,CA,false
AUTH_001226,USR_0062,DEV_00091,password,challenge_required,2025-12-28T08:27:53.443163,192.168.115.154,RU,false
