event_id,device_id,resource_id,access_type,outcome,timestamp,data_size_bytes
RACCESS_001375,DEV_00012,RES_0056,write,allowed,2025-12-29T23:27:53.723834,926619813
RACCESS_001376,DEV_00087,RES_0063,delete,allowed,2026-01-01T10:27:53.723842,153917383
RACCESS_001377,DEV_00227,RES_0008,read,allowed,2025-12-26T16:27:53.723854,754839657
RACCESS_001378,DEV_00112,RES_0064,write,allowed,2025-12-27T03:27:53.723863,727618343
RACCESS_001379,DEV_00279,RES_0057,execute,allowed,2025-12-27T05:27:53.723871,788971368
RACCESS_001380,DEV_00140,RES_0013,delete,denied,2025-12-29T13:27:53.723882,510972203
RACCESS_001381,DEV_00228,RES_0066,read,allowed,2025-12-27T20:27:53.723890,319331720
RACCESS_001382,DEV_00239,RES_0052,write,allowed,2025-12-27T13:27:53.723898,616456608
RACCESS_001383,DEV_00206,RES_0057,write,allowed,2025-12-31T01:27:53.723909,211610217
RACCESS_001384,DEV_00157,RES_0049,read,allowed,2025-12-28T06:27:53.723917,611520288
RACCESS_001385,DEV_00050,RES_0062,execute,allowed,2025-12-26T19:27:53.723925,168581047
RACCESS_001386,DEV_00031,RES_0026,execute,allowed,2025-12-30T22:27:53.723933,117645484
RACCESS_001387,DEV_00064,RES_0069,delete,allowed,2025-12-28T16:27:53.723941,83687113
RACCESS_001388,DEV_00235,RES_0072,write,allowed,2025-12-29T09:27:53.723949,553575782
RACCESS_001389,DEV_00129,RES_0068,execute,denied,2025-12-29T07:27:53.723957,810146359
RACCESS_001390,DEV_00127,RES_0071,write,allowed,2025-12-27T08:27:53.723965,586948437
RACCESS_001391,DEV_00228,RES_0011,execute,allowed,2025-12-29T23:27:53.723977,71462229
RACCESS_001392,DEV_00115,RES_0010,write,allowed,2025-12-28T16:27:53.723986,229205333
RACCESS_001393,DEV_00041,RES_0042,write,allowed,2025-12-27T23:27:53.723994,92576640
RACCESS_001394,DEV_00184,RES_0077,read,allowed,2025-12-31T15:27:53.724009,436068587
RACCESS_001395,DEV_00049,RES_0017,read,allowed,2026-01-01T10:27:53.724019,728131304
RACCESS_001396,DEV_00199,RES_0027,delete,allowed,2025-12-31T23:27:53.724027,858492558
RACCESS_001397,DEV_00280,RES_0043,read,allowed,2026-01-02T15:27:53.724035,538888607
RACCESS_001398,DEV_00265,RES_0010,execute,allowed,2026-01-01T15:27:53.724044,842844987
RACCESS_001399,DEV_00062,RES_0041,execute,allowed,2025-12-30T21:27:53.724052,566259647
RACCESS_001400,DEV_00108,RES_0037,write,denied,2026-01-02T03:27:53.724063,906304301
RACCESS_001401,DEV_00210,RES_0060,delete,allowed,2025-12-28T11:27:53.724071,123815301
RACCESS_001402,DEV_00065,RES_0030,read,denied,2025-12-27T06:27:53.724080,672394295
RACCESS_001403,DEV_00256,RES_0078,execute,allowed,2025-12-28T13:27:53.724088,549614235
RACCESS_001404,DEV_00254,RES_0022,delete,allowed,2025-12-28T10:27:53.724096,134291726
RACCESS_001405,DEV_00159,RES_0027,execute,allowed,2025-12-30T02:27:53.724105,136031317
RACCESS_001406,DEV_00104,RES_0046,execute,allowed,2025-12-28T17:27:53.724113,107963439
RACCESS_001407,DEV_00009,RES_0065,execute,allowed,2025-12-30T01:27:53.724122,793000145
RACCESS_001408,DEV_00214,RES_0009,write,allowed,2026-01-02T14:27:53.724325,571495710
RACCESS_001409,DEV_00171,RES_0018,delete,allowed,2025-12-27T13:27:53.724341,401745845
RACCESS_001410,DEV_00118,RES_0044,write,allowed,2025-12-28T20:27:53.724350,482908492
RACCESS_001411,DEV_00067,RES_0015,execute,allowed,2025-12-31T14:27:53.724359,313629546
RACCESS_001412,DEV_00161,RES_0062,delete,allowed,2025-12-27T15:27:53.724368,609017688
RACCESS_001413,DEV_00242,RES_0037,read,allowed,2025-12-31T05:27:53.724376,131192720
RACCESS_001414,DEV_00067,RES_0024,delete,allowed,2025-12-27T07:27:53.724384,180218248
RACCESS_001415,DEV_00289,RES_0062,write,allowed,2026-01-02T04:27:53.724408,963871461
RACCESS_001416,DEV_00037,RES_0016,delete,denied,2026-01-01T10:27:53.724417,991924373
RACCESS_001417,DEV_00031,RES_0011,read,denied,2025-12-28T06:27:53.724426,259661397
RACCESS_001418,DEV_00111,RES_0028,read,allowed,2025-12-27T10:27:53.724434,482238433
RACCESS_001419,DEV_00240,RES_0032,delete,allowed,2025-12-28T12:27:53.724446,881122214
RACCESS_001420,DEV_00220,RES_0077,execute,denied,2025-12-31T18:27:53.724455,703142836
RACCESS_001421,DEV_00156,RES_0019,write,allowed,2025-12-29T01:27:53.724463,431981137
RACCESS_001422,DEV_00113,RES_0057,write,allowed,2026-01-02T07:27:53.724472,878359678
RACCESS_001423,DEV_00220,RES_0053,execute,allowed,2025-12-26T22:27:53.724480,218700180
RACCESS_001424,DEV_00250,RES_0068,execute,allowed,2025-12-31T00:27:53.724488,941928775
RACCESS_001425,DEV_00115,RES_0025,write,allowed,2025-12-29T03:27:53.724497,796989201
RACCESS_001426,DEV_00135,RES_0045,delete,allowed,2025-12-27T21:27:53.724505,162401588
RACCESS_001427,DEV_00228,RES_0031,delete,allowed,2025-12-26T18:27:53.724517,106023914
RACCESS_001428,DEV_00213,RES_0050,read,allowed,2025-12-28T04:27:53.724525,969755038
RACCESS_001429,DEV_00244,RES_0012,read,allowed,2025-12-31T23:27:53.724533,781984303
RACCESS_001430,DEV_00222,RES_0064,write,allowed,2025-12-30T09:27:53.724542,696638011
RACCESS_001431,DEV_00179,RES_0076,read,allowed,2025-12-28T16:27:53.724550,159493184
RACCESS_001432,DEV_00056,RES_0043,delete,allowed,2026-01-01T04:27:53.724560,915063707
RACCESS_001433,DEV_00173,RES_0018,delete,denied,2025-12-28T08:27:53.724568,551946338
RACCESS_001434,DEV_00188,RES_0065,write,denied,2026-01-01T04:27:53.724577,705744896
RACCESS_001435,DEV_00148,RES_0007,write,allowed,2025-12-28T08:27:53.724585,123183454
RACCESS_001436,DEV_00129,RES_0002,delete,allowed,2026-01-02T04:27:53.724594,640508404
RACCESS_001437,DEV_00275,RES_0059,write,allowed,2025-12-31T13:27:53.724603,115745457
RACCESS_001438,DEV_00079,RES_0042,execute,allowed,2025-12-27T19:27:53.724612,3910591
RACCESS_001439,DEV_00197,RES_0030,delete,allowed,2025-12-31T04:27:53.724623,446248743
RACCESS_001440,DEV_00175,RES_0073,delete,allowed,2025-12-29T23:27:53.724631,958123091
RACCESS_001441,DEV_00241,RES_0000,read,denied,2025-12-28T18:27:53.724640,178248111
RACCESS_001442,DEV_00242,RES_0065,delete,allowed,2025-12-27T14:27:53.724648,787716258
RACCESS_001443,DEV_00271,RES_0059,delete,allowed,2025-12-30T02:27:53.724656,744759109
RACCESS_001444,DEV_00255,RES_0027,execute,allowed,2025-12-31T00:27:53.724665,645310607
RACCESS_001445,DEV_00072,RES_0068,execute,allowed,2026-01-02T15:27:53.724674,124248532
RACCESS_001446,DEV_00287,RES_0010,read,allowed,2025-12-31T22:27:53.724682,626375395
RACCESS_001447,DEV_00014,RES_0006,write,allowed,2026-01-01T19:27:53.724695,29852936
RACCESS_001448,DEV_00228,RES_0072,execute,allowed,2025-12-31T02:27:53.724704,996251649
RACCESS_001449,DEV_00193,RES_0050,read,denied,2026-01-02T15:27:53.724712,359376162
RACCESS_001450,DEV_00049,RES_0001,write,allowed,2025-12-28T01:27:53.724721,858517456
RACCESS_001451,DEV_00084,RES_0013,write,allowed,2026-01-01T06:27:53.724729,601630674
RACCESS_001452,DEV_00179,RES_0045,write,allowed,2026-01-02T10:27:53.724737,984936960
RACCESS_001453,DEV_00067,RES_0075,read,allowed,2025-12-30T03:27:53.724745,142664706
RACCESS_001454,DEV_00284,RES_0031,write,allowed,2026-01-01T06:27:53.724754,582440965
RACCESS_001455,DEV_00173,RES_0040,execute,allowed,2025-12-29T05:27:53.724762,512971824
RACCESS_001456,DEV_00199,RES_0025,read,allowed,2025-12-31T06:27:53.724770,896084399
RACCESS_001457,DEV_00182,RES_0073,execute,allowed,2026-01-02T02:27:53.724779,5630506
RACCESS_001458,DEV_00010,RES_0035,execute,denied,2025-12-31T13:27:53.724790,385666189
RACCESS_001459,DEV_00074,RES_0038,read,allowed,2026-01-02T02:27:53.724799,490567638
RACCESS_001460,DEV_00215,RES_0045,write,allowed,2025-12-31T10:27:53.724807,795153962
RACCESS_001461,DEV_00104,RES_0040,execute,allowed,2026-01-01T12:27:53.724815,622783700
RACCESS_001462,DEV_00053,RES_0053,delete,allowed,2026-01-01T05:27:53.724823,643017246
RACCESS_001463,DEV_00267,RES_0006,execute,allowed,2025-12-29T23:27:53.724831,105460823
RACCESS_001464,DEV_00180,RES_0017,execute,denied,2026-01-02T08:27:53.724840,101134942
RACCESS_001465,DEV_00078,RES_0061,delete,allowed,2026-01-01T11:27:53.724848,155569403
RACCESS_001466,DEV_00218,RES_0059,execute,allowed,2025-12-30T20:27:53.724857,642538229
RACCESS_001467,DEV_00163,RES_0038,execute,allowed,2026-01-01T19:27:53.724865,627626116
RACCESS_001468,DEV_00078,RES_0017,delete,allowed,2026-01-01T02:27:53.724873,177813481
RACCESS_001469,DEV_00061,RES_0030,write,allowed,2025-12-28T03:27:53.724882,834382476
RACCESS_001470,DEV_00013,RES_0063,execute,allowed,2026-01-01T08:27:53.724891,629781296
RACCESS_001471,DEV_00067,RES_0061,read,allowed,2025-12-29T17:27:53.724899,833540803
RACCESS_001472,DEV_00116,RES_0049,execute,allowed,2026-01-01T19:27:53.724907,123612264
RACCESS_001473,DEV_00071,RES_0027,execute,denied,2025-12-27T07:27:53.724916,163846238
RACCESS_001474,DEV_00258,RES_0011,delete,allowed,2025-12-28T03:27:53.724924,51089240
RACCESS_001475,DEV_00080,RES_0021,write,allowed,2025-12-30T02:27:53.724935,802261105
RACCESS_001476,DEV_00263,RES_0059,delete,allowed,2025-12-30T20:27:53.724944,131965610
RACCESS_001477,DEV_00066,RES_0037,read,allowed,2025-12-28T00:27:53.724952,278081266
RACCESS_001478,DEV_00096,RES_0067,write,allowed,2025-12-29T23:27:53.724965,801423262
RACCESS_001479,DEV_00040,RES_0010,delete,allowed,2025-12-31T21:27:53.724985,510601762
RACCESS_001480,DEV_00005,RES_0020,delete,allowed,2025-12-29T20:27:53.724994,177493558
RACCESS_001481,DEV_00268,RES_0047,write,allowed,2025-12-30T16:27:53.725023,451744370
RACCESS_001482,DEV_00118,RES_0027,write,allowed,2026-01-01T21:27:53.725037,662564110
RACCESS_001483,DEV_00130,RES_0061,read,allowed,2026-01-01T22:27:53.725049,531366550
RACCESS_001484,DEV_00076,RES_0030,execute,allowed,2025-12-26T21:27:53.725062,91423635
RACCESS_001485,DEV_00009,RES_0013,read,allowed,2025-12-29T01:27:53.725076,163992604
RACCESS_001486,DEV_00121,RES_0062,delete,allowed,2025-12-28T18:27:53.725086,118059833
RACCESS_001487,DEV_00088,RES_0027,read,allowed,2025-12-28T09:27:53.725094,329387239
RACCESS_001488,DEV_00116,RES_0004,write,denied,2026-01-01T08:27:53.725103,30738770
RACCESS_001489,DEV_00224,RES_0051,write,allowed,2025-12-29T01:27:53.725111,485244361
RACCESS_001490,DEV_00120,RES_0075,delete,denied,2025-12-28T03:27:53.725119,668644547
RACCESS_001491,DEV_00148,RES_0065,write,denied,2025-12-28T03:27:53.725127,746926022
RACCESS_001492,DEV_00193,RES_0038,execute,allowed,2026-01-01T08:27:53.725135,417393868
RACCESS_001493,DEV_00216,RES_0031,read,allowed,2025-12-29T07:27:53.725144,543116535
RACCESS_001494,DEV_00113,RES_0021,write,allowed,2026-01-02T00:27:53.725153,515473741
RACCESS_001495,DEV_00242,RES_0063,write,allowed,2025-12-30T13:27:53.725161,806093381
RACCESS_001496,DEV_00122,RES_0026,delete,allowed,2025-12-30T22:27:53.725170,423819437
RACCESS_001497,DEV_00282,RES_0011,execute,allowed,2025-12-30T01:27:53.725182,886201164
RACCESS_001498,DEV_00176,RES_0060,delete,allowed,2025-12-26T18:27:53.725191,587514370
RACCESS_001499,DEV_00025,RES_0048,execute,allowed,2025-12-29T16:27:53.725200,405939119
RACCESS_001500,DEV_00028,RES_0076,execute,allowed,2025-12-27T19:27:53.725208,782009799
RACCESS_001501,DEV_00182,RES_0003,execute,allowed,2025-12-29T05:27:53.725216,225295366
RACCESS_001502,DEV_00275,RES_0050,write,allowed,2025-12-28T00:27:53.725225,593384813
RACCESS_001503,DEV_00138,RES_0009,read,allowed,2026-01-01T22:27:53.725235,501527215
RACCESS_001504,DEV_00293,RES_0044,read,denied,2025-12-30T18:27:53.725243,650212407
RACCESS_001505,DEV_00190,RES_0053,execute,allowed,2025-12-30T08:27:53.725252,457955891
RACCESS_001506,DEV_00093,RES_0024,read,allowed,2025-12-30T06:27:53.725260,399208652
RACCESS_001507,DEV_00247,RES_0070,read,allowed,2025-12-30T15:27:53.725268,957110611
RACCESS_001508,DEV_00207,RES_0024,write,allowed,2025-12-30T00:27:53.725277,125667815
RACCESS_001509,DEV_00143,RES_0052,execute,allowed,2026-01-02T02:27:53.725286,700222160
RACCESS_001510,DEV_00077,RES_0026,execute,allowed,2025-12-29T10:27:53.725294,941908184
RACCESS_001511,DEV_00056,RES_0079,read,denied,2025-12-31T17:27:53.725305,298538010
RACCESS_001512,DEV_00134,RES_0051,write,allowed,2025-12-30T11:27:53.725314,801748929
RACCESS_001513,DEV_00047,RES_0054,execute,allowed,2025-12-28T18:27:53.725322,295749886
RACCESS_001514,DEV_00272,RES_0077,delete,allowed,2025-12-27T20:27:53.725331,247272185
RACCESS_001515,DEV_00290,RES_0049,read,allowed,2025-12-28T07:27:53.725339,217003775
RACCESS_001516,DEV_00058,RES_0065,write,denied,2026-01-02T00:27:53.725347,902469727
RACCESS_001517,DEV_00055,RES_0069,read,allowed,2025-12-29T17:27:53.725359,34145359
RACCESS_001518,DEV_00217,RES_0013,execute,allowed,2025-12-29T03:27:53.725368,266910219
RACCESS_001519,DEV_00130,RES_0035,read,allowed,2026-01-02T07:27:53.725376,789150903
RACCESS_001520,DEV_00269,RES_0071,write,allowed,2025-12-27T09:27:53.725385,853349818
RACCESS_001521,DEV_00068,RES_0018,write,allowed,2025-12-28T10:27:53.725393,571531633
RACCESS_001522,DEV_00106,RES_0002,read,allowed,2025-12-27T14:27:53.725402,188049860
RACCESS_001523,DEV_00093,RES_0078,write,allowed,2025-12-27T11:27:53.725410,580197675
RACCESS_001524,DEV_00032,RES_0065,delete,allowed,2025-12-30T00:27:53.725419,916930864
RACCESS_001525,DEV_00115,RES_0020,execute,allowed,2025-12-28T17:27:53.725427,508671530
RACCESS_001526,DEV_00017,RES_0045,delete,allowed,2026-01-02T04:27:53.725435,982624212
RACCESS_001527,DEV_00108,RES_0059,read,denied,2026-01-01T21:27:53.725443,831851999
RACCESS_001528,DEV_00196,RES_0018,delete,denied,2025-12-28T15:27:53.725451,459108066
RACCESS_001529,DEV_00209,RES_0040,read,allowed,2025-12-31T13:27:53.725463,287237954
RACCESS_001530,DEV_00247,RES_0045,execute,allowed,2025-12-30T05:27:53.725472,82367412
RACCESS_001531,DEV_00029,RES_0013,delete,allowed,2025-12-31T00:27:53.725480,364970821
RACCESS_001532,DEV_00185,RES_0044,delete,allowed,2025-12-29T06:27:53.725489,146062892
RACCESS_001533,DEV_00110,RES_0022,read,allowed,2026-01-01T15:27:53.725497,295197448
RACCESS_001534,DEV_00007,RES_0013,execute,allowed,2025-12-30T00:27:53.725505,774222729
RACCESS_001535,DEV_00241,RES_0009,execute,allowed,2026-01-02T13:27:53.725513,155199687
RACCESS_001536,DEV_00242,RES_0022,execute,denied,2026-01-02T02:27:53.725524,902975206
RACCESS_001537,DEV_00069,RES_0073,delete,allowed,2025-12-30T01:27:53.725532,731996090
RACCESS_001538,DEV_00148,RES_0055,execute,allowed,2026-01-01T18:27:53.725540,283810282
RACCESS_001539,DEV_00073,RES_0034,delete,allowed,2025-12-27T02:27:53.725548,274107193
RACCESS_001540,DEV_00052,RES_0057,delete,denied,2025-12-31T23:27:53.725557,231871331
RACCESS_001541,DEV_00026,RES_0071,execute,allowed,2026-01-01T05:27:53.725565,688379628
RACCESS_001542,DEV_00211,RES_0075,delete,allowed,2025-12-29T14:27:53.725573,373959504
RACCESS_001543,DEV_00186,RES_0011,execute,allowed,2025-12-28T16:27:53.725585,144127393
RACCESS_001544,DEV_00128,RES_0036,write,allowed,2025-12-28T07:27:53.725593,157965220
RACCESS_001545,DEV_00104,RES_0069,write,allowed,2025-12-30T01:27:53.725601,593917521
RACCESS_001546,DEV_00130,RES_0055,execute,allowed,2025-12-31T14:27:53.725609,517572013
RACCESS_001547,DEV_00209,RES_0064,write,allowed,2025-12-30T18:27:53.725618,959225797
RACCESS_001548,DEV_00079,RES_0040,delete,allowed,2025-12-31T02:27:53.725626,800070742
RACCESS_001549,DEV_00190,RES_0072,read,denied,2025-12-28T00:27:53.725634,68400699
RACCESS_001550,DEV_00180,RES_0064,read,denied,2025-12-30T23:27:53.725642,632415093
RACCESS_001551,DEV_00141,RES_0062,execute,allowed,2025-12-27T00:27:53.725651,173620188
RACCESS_001552,DEV_00248,RES_0028,execute,allowed,2025-12-27T20:27:53.725659,582378014
RACCESS_001553,DEV_00209,RES_0024,delete,allowed,2025-12-27T10:27:53.725666,158632933
RACCESS_001554,DEV_00093,RES_0014,execute,denied,2025-12-27T13:27:53.725674,996579376
RACCESS_001555,DEV_00117,RES_0028,execute,allowed,2025-12-26T21:27:53.725682,861736650
RACCESS_001556,DEV_00097,RES_0051,read,allowed,2025-12-31T21:27:53.725694,884129570
RACCESS_001557,DEV_00201,RES_0076,delete,allowed,2025-12-29T04:27:53.725703,549862493
RACCESS_001558,DEV_00277,RES_0019,delete,allowed,2026-01-01T18:27:53.725712,647783210
RACCESS_001559,DEV_00137,RES_0014,write,denied,2025-12-27T11:27:53.725720,346143210
RACCESS_001560,DEV_00147,RES_0058,read,allowed,2025-12-26T23:27:53.725728,591540319
RACCESS_001561,DEV_00099,RES_0011,write,allowed,2025-12-30T09:27:53.725737,662097053
RACCESS_001562,DEV_00085,RES_0070,write,denied,2025-12-28T20:27:53.725746,269685417
RACCESS_001563,DEV_00147,RES_0079,delete,allowed,2025-12-26T20:27:53.725754,545772782
RACCESS_001564,DEV_00203,RES_0061,write,denied,2026-01-01T08:27:53.725762,794675100
RACCESS_001565,DEV_00050,RES_0013,write,allowed,2025-12-29T12:27:53.725770,72009266
RACCESS_001566,DEV_00267,RES_0059,write,allowed,2026-01-02T09:27:53.725778,64164131
RACCESS_001567,DEV_00038,RES_0001,write,allowed,2025-12-28T17:27:53.725786,117713959
RACCESS_001568,DEV_00276,RES_0017,write,denied,2025-12-27T02:27:53.725794,15630982
RACCESS_001569,DEV_00298,RES_0038,delete,allowed,2025-12-28T11:27:53.725803,369532123
RACCESS_001570,DEV_00012,RES_0062,delete,allowed,2025-12-30T20:27:53.725811,433341416
RACCESS_001571,DEV_00037,RES_0017,write,allowed,2026-01-01T13:27:53.725819,300917023
RACCESS_001572,DEV_00042,RES_0009,execute,allowed,2025-12-27T04:27:53.725827,676765530
RACCESS_001573,DEV_00219,RES_0039,delete,allowed,2025-12-28T09:27:53.725836,898240739
RACCESS_001574,DEV_00222,RES_0010,delete,denied,2026-01-01T12:27:53.725853,105155962
RACCESS_001575,DEV_00233,RES_0059,execute,denied,2025-12-27T14:27:53.725865,406642042
RACCESS_001576,DEV_00108,RES_0079,read,allowed,2025-12-27T04:27:53.725873,596404040
RACCESS_001577,DEV_00279,RES_0025,execute,denied,2025-12-31T16:27:53.725882,609257019
RACCESS_001578,DEV_00173,RES_0019,execute,allowed,2025-12-29T08:27:53.725890,515918133
RACCESS_001579,DEV_00154,RES_0012,write,allowed,2025-12-30T19:27:53.725898,825083828
RACCESS_001580,DEV_00184,RES_0000,delete,allowed,2025-12-30T18:27:53.725907,147242186
RACCESS_001581,DEV_00136,RES_0024,write,denied,2025-12-31T03:27:53.725920,627093007
RACCESS_001582,DEV_00002,RES_0001,execute,allowed,2025-12-26T16:27:53.725930,224973045
RACCESS_001583,DEV_00214,RES_0040,read,allowed,2026-01-02T02:27:53.725955,464029341
RACCESS_001584,DEV_00054,RES_0067,write,allowed,2025-12-30T00:27:53.725964,278678779
RACCESS_001585,DEV_00224,RES_0074,delete,allowed,2026-01-01T12:27:53.725983,3275583
RACCESS_001586,DEV_00242,RES_0077,write,allowed,2025-12-29T21:27:53.725992,652418910
RACCESS_001587,DEV_00172,RES_0041,read,allowed,2025-12-31T22:27:53.726000,353012227
RACCESS_001588,DEV_00131,RES_0047,execute,allowed,2025-12-31T22:27:53.726019,529677872
RACCESS_001589,DEV_00287,RES_0077,write,allowed,2025-12-27T09:27:53.726027,155817155
RACCESS_001590,DEV_00058,RES_0039,execute,allowed,2026-01-01T00:27:53.726035,556058041
RACCESS_001591,DEV_00267,RES_0072,write,allowed,2025-12-31T20:27:53.726043,598367063
RACCESS_001592,DEV_00008,RES_0025,read,allowed,2026-01-02T05:27:53.726052,935171390
RACCESS_001593,DEV_00263,RES_0036,execute,denied,2025-12-28T23:27:53.726060,374141455
RACCESS_001594,DEV_00293,RES_0022,execute,denied,2025-12-30T08:27:53.726068,611289459
RACCESS_001595,DEV_00112,RES_0065,execute,allowed,2025-12-28T06:27:53.726080,574214727
RACCESS_001596,DEV_00268,RES_0040,write,allowed,2025-12-28T04:27:53.726089,597505540
RACCESS_001597,DEV_00202,RES_0049,execute,denied,2026-01-01T02:27:53.726097,951903500
RACCESS_001598,DEV_00225,RES_0014,delete,allowed,2025-12-28T08:27:53.726105,756708773
RACCESS_001599,DEV_00044,RES_0039,execute,allowed,2025-12-30T00:27:53.726114,809595485
RACCESS_001600,DEV_00277,RES_0007,read,allowed,2025-12-28T14:27:53.726122,634922489
RACCESS_001601,DEV_00040,RES_0055,write,allowed,2025-12-27T09:27:53.726130,193308816
RACCESS_001602,DEV_00280,RES_0021,read,allowed,2025-12-29T13:27:53.726139,184535548
RACCESS_001603,DEV_00138,RES_0026,read,allowed,2026-01-01T16:27:53.726150,99787890
RACCESS_001604,DEV_00259,RES_0006,write,allowed,2025-12-29T12:27:53.726158,359964982
RACCESS_001605,DEV_00024,RES_0026,read,allowed,2025-12-29T15:27:53.726166,434323069
RACCESS_001606,DEV_00173,RES_0043,execute,allowed,2025-12-27T19:27:53.726177,999526363
RACCESS_001607,DEV_00133,RES_0016,write,allowed,2025-12-26T21:27:53.726186,895554325
RACCESS_001608,DEV_00044,RES_0039,read,allowed,2025-12-29T09:27:53.726194,957846346
RACCESS_001609,DEV_00212,RES_0030,write,allowed,2025-12-27T21:27:53.726202,117687583
RACCESS_001610,DEV_00224,RES_0000,write,denied,2025-12-31T11:27:53.726210,925430153
RACCESS_001611,DEV_00245,RES_0063,delete,allowed,2026-01-02T02:27:53.726222,389745900
RACCESS_001612,DEV_00131,RES_0075,delete,allowed,2026-01-01T01:27:53.726235,141035298
RACCESS_001613,DEV_00130,RES_0073,execute,denied,2025-12-27T02:27:53.726243,698142124
RACCESS_001614,DEV_00160,RES_0020,write,allowed,2025-12-28T07:27:53.726255,370102704
RACCESS_001615,DEV_00290,RES_0021,execute,allowed,2025-12-29T23:27:53.726263,949730963
RACCESS_001616,DEV_00062,RES_0029,read,allowed,2025-12-31T03:27:53.726272,724525670
RACCESS_001617,DEV_00249,RES_0029,write,denied,2025-12-27T16:27:53.726280,507167514
RACCESS_001618,DEV_00086,RES_0072,read,allowed,2025-12-30T12:27:53.726289,66872809
RACCESS_001619,DEV_00094,RES_0019,execute,allowed,2026-01-02T08:27:53.726298,579336347
RACCESS_001620,DEV_00062,RES_0036,execute,allowed,2025-12-31T01:27:53.726305,996148550
RACCESS_001621,DEV_00165,RES_0042,read,denied,2025-12-26T18:27:53.726314,943199195
RACCESS_001622,DEV_00220,RES_0054,delete,allowed,2025-12-28T13:27:53.726322,631919606
RACCESS_001623,DEV_00060,RES_0030,execute,denied,2026-01-02T10:27:53.726330,359451514
RACCESS_001624,DEV_00241,RES_0014,read,allowed,2025-12-31T05:27:53.726338,882344632
RACCESS_001625,DEV_00085,RES_0056,write,denied,2025-12-30T07:27:53.726346,980394289
RACCESS_001626,DEV_00218,RES_0052,write,allowed,2025-12-28T19:27:53.726354,599548852
RACCESS_001627,DEV_00109,RES_0023,read,allowed,2025-12-29T15:27:53.726362,567115480
RACCESS_001628,DEV_00147,RES_0036,delete,allowed,2025-12-29T12:27:53.726370,349878934
RACCESS_001629,DEV_00167,RES_0019,read,allowed,2025-12-31T14:27:53.726378,213605505
RACCESS_001630,DEV_00088,RES_0000,delete,allowed,2025-12-31T12:27:53.726386,502753800
RACCESS_001631,DEV_00055,RES_0073,delete,allowed,2026-01-02T08:27:53.726397,939748509
RACCESS_001632,DEV_00252,RES_0014,write,allowed,2025-12-28T16:27:53.726405,532902983
RACCESS_001633,DEV_00060,RES_0079,read,allowed,2025-12-29T03:27:53.726413,272121771
RACCESS_001634,DEV_00200,RES_0005,write,allowed,2025-12-26T16:27:53.726425,577293429
RACCESS_001635,DEV_00072,RES_0014,write,allowed,2025-12-29T12:27:53.726433,378867018
RACCESS_001636,DEV_00236,RES_0042,delete,allowed,2025-12-31T01:27:53.726442,686931140
RACCESS_001637,DEV_00092,RES_0062,execute,allowed,2025-12-31T12:27:53.726450,676631961
RACCESS_001638,DEV_00021,RES_0020,write,allowed,2026-01-02T16:27:53.726461,591769533
RACCESS_001639,DEV_00149,RES_0069,delete,allowed,2026-01-01T18:27:53.726470,86414111
RACCESS_001640,DEV_00207,RES_0003,execute,allowed,2026-01-01T07:27:53.726478,827769755
RACCESS_001641,DEV_00060,RES_0055,delete,allowed,2025-12-31T19:27:53.726486,20711866
RACCESS_001642,DEV_00073,RES_0056,read,allowed,2025-12-31T08:27:53.726495,201175610
RACCESS_001643,DEV_00167,RES_0022,delete,allowed,2025-12-30T00:27:53.726502,218497847
RACCESS_001644,DEV_00053,RES_0063,write,allowed,2026-01-01T07:27:53.726511,941381942
RACCESS_001645,DEV_00042,RES_0044,delete,allowed,2025-12-26T17:27:53.726519,94308417
RACCESS_001646,DEV_00297,RES_0017,read,allowed,2025-12-30T22:27:53.726527,537186968
RACCESS_001647,DEV_00158,RES_0039,read,allowed,2025-12-26T18:27:53.726535,378210618
RACCESS_001648,DEV_00147,RES_0038,write,denied,2025-12-29T16:27:53.726543,70865508
RACCESS_001649,DEV_00274,RES_0075,read,allowed,2025-12-27T21:27:53.726552,204393124
RACCESS_001650,DEV_00035,RES_0040,write,allowed,2025-12-27T16:27:53.726560,639101369
RACCESS_001651,DEV_00101,RES_0062,write,allowed,2025-12-27T07:27:53.726568,396034690
RACCESS_001652,DEV_00051,RES_0073,read,denied,2025-12-31T17:27:53.726577,15468949
RACCESS_001653,DEV_00171,RES_0066,delete,allowed,2025-12-28T11:27:53.726588,281382133
RACCESS_001654,DEV_00272,RES_0046,read,allowed,2025-12-31T19:27:53.726596,812413022
RACCESS_001655,DEV_00237,RES_0050,delete,allowed,2025-12-31T14:27:53.726605,704800663
RACCESS_001656,DEV_00098,RES_0052,write,allowed,2025-12-27T07:27:53.726613,121522119
RACCESS_001657,DEV_00154,RES_0059,write,allowed,2025-12-27T17:27:53.726621,906620844
RACCESS_001658,DEV_00023,RES_0079,read,allowed,2025-12-28T20:27:53.726629,244690991
RACCESS_001659,DEV_00255,RES_0068,write,allowed,2025-12-30T04:27:53.726637,435406998
RACCESS_001660,DEV_00236,RES_0029,write,denied,2026-01-02T08:27:53.726645,450750560
RACCESS_001661,DEV_00197,RES_0042,write,allowed,2025-12-28T16:27:53.726653,19543246
RACCESS_001662,DEV_00176,RES_0047,write,allowed,2025-12-30T08:27:53.726662,261977356
RACCESS_001663,DEV_00186,RES_0051,delete,allowed,2025-12-29T04:27:53.726670,519506283
