device_id,resource_id,access_count,last_access
DEV_00153,RES_0024,100,2025-12-27T05:27:53.852271
DEV_00153,RES_0057,98,2025-12-29T05:27:53.852276
DEV_00154,RES_0022,57,2026-01-01T17:27:53.852287
DEV_00154,RES_0031,90,2025-12-30T06:27:53.852294
DEV_00154,RES_0074,55,2025-12-28T04:27:53.852302
DEV_00154,RES_0016,44,2026-01-01T02:27:53.852306
DEV_00154,RES_0061,25,2026-01-02T10:27:53.852311
DEV_00154,RES_0056,13,2025-12-29T05:27:53.852316
DEV_00154,RES_0068,49,2025-12-28T00:27:53.852320
DEV_00154,RES_0026,1,2026-01-02T15:27:53.852325
DEV_00154,RES_0017,98,2025-12-31T05:27:53.852329
DEV_00154,RES_0001,50,2025-12-30T04:27:53.852335
DEV_00154,RES_0027,14,2025-12-29T04:27:53.852339
DEV_00154,RES_0036,69,2025-12-26T23:27:53.852343
DEV_00154,RES_0021,18,2025-12-29T18:27:53.852348
DEV_00155,RES_0029,95,2025-12-28T05:27:53.852361
DEV_00155,RES_0015,97,2025-12-28T22:27:53.852365
DEV_00155,RES_0037,97,2025-12-31T01:27:53.852370
DEV_00155,RES_0036,16,2025-12-26T23:27:53.852374
DEV_00155,RES_0072,4,2025-12-28T08:27:53.852379
DEV_00155,RES_0056,90,2025-12-28T00:27:53.852383
DEV_00155,RES_0028,85,2025-12-31T06:27:53.852388
DEV_00155,RES_0035,76,2025-12-29T07:27:53.852392
DEV_00155,RES_0009,65,2026-01-01T07:27:53.852397
DEV_00155,RES_0054,72,2025-12-29T01:27:53.852401
DEV_00155,RES_0071,79,2025-12-27T17:27:53.852406
DEV_00155,RES_0027,84,2025-12-29T08:27:53.852410
DEV_00155,RES_0065,61,2025-12-26T17:27:53.852415
DEV_00155,RES_0020,79,2026-01-01T01:27:53.852419
DEV_00155,RES_0060,95,2026-01-02T15:27:53.852424
DEV_00155,RES_0057,89,2025-12-29T11:27:53.852428
DEV_00155,RES_0008,85,2025-12-28T13:27:53.852433
DEV_00155,RES_0050,95,2026-01-02T15:27:53.852437
DEV_00156,RES_0035,38,2025-12-31T18:27:53.852450
DEV_00156,RES_0072,83,2025-12-31T08:27:53.852457
DEV_00156,RES_0043,68,2025-12-28T19:27:53.852462
DEV_00156,RES_0023,9,2025-12-28T22:27:53.852469
DEV_00156,RES_0013,51,2025-12-30T21:27:53.852474
DEV_00156,RES_0004,59,2026-01-01T04:27:53.852479
DEV_00156,RES_0009,44,2026-01-02T06:27:53.852483
DEV_00156,RES_0002,23,2025-12-31T18:27:53.852488
DEV_00156,RES_0050,58,2026-01-01T06:27:53.852492
DEV_00156,RES_0059,27,2026-01-02T16:27:53.852497
DEV_00156,RES_0020,68,2025-12-30T17:27:53.852501
DEV_00156,RES_0012,8,2025-12-30T07:27:53.852506
DEV_00156,RES_0033,16,2026-01-02T14:27:53.852510
DEV_00156,RES_0022,99,2025-12-27T22:27:53.852515
DEV_00156,RES_0053,3,2025-12-28T00:27:53.852519
DEV_00156,RES_0030,91,2025-12-28T15:27:53.852524
DEV_00156,RES_0052,21,2025-12-31T17:27:53.852528
DEV_00156,RES_0058,88,2025-12-30T05:27:53.852532
DEV_00156,RES_0049,93,2025-12-27T05:27:53.852537
DEV_00157,RES_0040,63,2026-01-02T04:27:53.852548
DEV_00157,RES_0042,4,2025-12-26T20:27:53.852553
DEV_00157,RES_0046,2,2025-12-29T18:27:53.852557
DEV_00157,RES_0038,92,2026-01-01T03:27:53.852562
DEV_00157,RES_0032,5,2025-12-29T20:27:53.852570
DEV_00157,RES_0049,64,2025-12-28T14:27:53.852575
DEV_00157,RES_0076,21,2025-12-28T05:27:53.852579
DEV_00157,RES_0051,39,2025-12-28T16:27:53.852584
DEV_00157,RES_0050,89,2025-12-28T10:27:53.852588
DEV_00157,RES_0034,62,2025-12-31T12:27:53.852593
DEV_00157,RES_0043,93,2025-12-29T05:27:53.852597
DEV_00158,RES_0071,9,2025-12-30T00:27:53.852610
DEV_00158,RES_0021,46,2026-01-02T13:27:53.852614
DEV_00158,RES_0068,25,2025-12-26T20:27:53.852619
DEV_00158,RES_0072,74,2025-12-27T15:27:53.852626
DEV_00158,RES_0035,45,2026-01-01T05:27:53.852631
DEV_00158,RES_0004,39,2026-01-01T16:27:53.852635
DEV_00158,RES_0052,67,2025-12-31T11:27:53.852640
DEV_00158,RES_0002,75,2025-12-30T22:27:53.852644
DEV_00158,RES_0039,34,2026-01-01T00:27:53.852649
DEV_00158,RES_0015,63,2026-01-02T06:27:53.852653
DEV_00158,RES_0040,67,2026-01-02T10:27:53.852657
DEV_00158,RES_0079,17,2026-01-01T14:27:53.852662
DEV_00158,RES_0010,36,2025-12-28T18:27:53.852666
DEV_00158,RES_0007,9,2025-12-28T01:27:53.852671
DEV_00158,RES_0031,42,2025-12-27T15:27:53.852675
DEV_00158,RES_0042,78,2026-01-02T13:27:53.852680
DEV_00158,RES_0055,95,2025-12-27T01:27:53.852684
DEV_00158,RES_0073,43,2025-12-31T05:27:53.852689
DEV_00158,RES_0067,72,2025-12-30T11:27:53.852693
DEV_00159,RES_0076,1,2025-12-28T05:27:53.852703
DEV_00159,RES_0054,1,2025-12-31T08:27:53.852708
DEV_00159,RES_0056,51,2025-12-26T22:27:53.852712
DEV_00159,RES_0012,67,2025-12-26T19:27:53.852717
DEV_00159,RES_0048,83,2025-12-31T19:27:53.852721
DEV_00159,RES_0045,11,2025-12-30T03:27:53.852725
DEV_00159,RES_0015,99,2025-12-29T23:27:53.852730
DEV_00160,RES_0025,2,2026-01-02T15:27:53.852741
DEV_00160,RES_0059,32,2025-12-26T22:27:53.852745
DEV_00160,RES_0049,76,2025-12-31T01:27:53.852750
DEV_00160,RES_0058,7,2025-12-31T12:27:53.852754
DEV_00160,RES_0022,20,2025-12-31T03:27:53.852759
DEV_00160,RES_0056,18,2025-12-30T11:27:53.852763
DEV_00160,RES_0065,28,2025-12-30T05:27:53.852767
DEV_00160,RES_0010,75,2025-12-31T00:27:53.852772
DEV_00160,RES_0048,19,2025-12-27T12:27:53.852776
DEV_00160,RES_0043,46,2025-12-29T00:27:53.852783
DEV_00160,RES_0001,23,2025-12-31T22:27:53.852788
DEV_00161,RES_0006,72,2025-12-30T03:27:53.852802
DEV_00161,RES_0044,68,2026-01-02T10:27:53.852807
DEV_00161,RES_0060,97,2025-12-31T13:27:53.852811
DEV_00161,RES_0038,66,2025-12-27T13:27:53.852816
DEV_00161,RES_0064,94,2025-12-30T10:27:53.852820
DEV_00161,RES_0069,3,2025-12-28T07:27:53.852824
DEV_00161,RES_0052,45,2025-12-27T14:27:53.852832
DEV_00161,RES_0073,30,2026-01-02T13:27:53.852836
DEV_00161,RES_0031,86,2025-12-27T04:27:53.852841
DEV_00161,RES_0026,19,2025-12-29T08:27:53.852845
DEV_00161,RES_0029,39,2026-01-01T00:27:53.852849
DEV_00161,RES_0070,44,2025-12-29T10:27:53.852854
DEV_00161,RES_0054,8,2025-12-27T08:27:53.852858
DEV_00161,RES_0035,14,2025-12-30T12:27:53.852863
DEV_00162,RES_0071,62,2025-12-28T00:27:53.852875
DEV_00162,RES_0060,38,2026-01-02T10:27:53.852879
DEV_00162,RES_0028,84,2025-12-27T11:27:53.852884
DEV_00162,RES_0032,82,2026-01-02T07:27:53.852888
DEV_00162,RES_0045,99,2025-12-31T20:27:53.852893
DEV_00162,RES_0014,85,2025-12-27T00:27:53.852898
DEV_00162,RES_0036,83,2026-01-01T01:27:53.852902
DEV_00162,RES_0056,68,2025-12-27T12:27:53.852907
DEV_00162,RES_0050,41,2026-01-01T13:27:53.852911
DEV_00162,RES_0009,98,2025-12-30T20:27:53.852916
DEV_00162,RES_0068,16,2026-01-02T05:27:53.852920
DEV_00162,RES_0006,33,2026-01-02T15:27:53.852925
DEV_00162,RES_0073,88,2025-12-30T15:27:53.852929
DEV_00162,RES_0074,68,2025-12-29T15:27:53.852934
DEV_00162,RES_0065,17,2026-01-02T09:27:53.852938
DEV_00163,RES_0014,89,2025-12-29T01:27:53.852951
DEV_00163,RES_0000,64,2025-12-31T19:27:53.852956
DEV_00163,RES_0053,10,2025-12-31T11:27:53.852960
DEV_00163,RES_0024,49,2025-12-31T03:27:53.852965
DEV_00163,RES_0063,70,2025-12-29T03:27:53.852969
DEV_00163,RES_0013,18,2025-12-29T12:27:53.852982
DEV_00163,RES_0062,74,2025-12-27T02:27:53.852986
DEV_00163,RES_0051,11,2025-12-27T15:27:53.852991
DEV_00163,RES_0018,46,2025-12-28T13:27:53.852996
DEV_00164,RES_0015,52,2025-12-29T11:27:53.853038
DEV_00164,RES_0069,57,2025-12-30T21:27:53.853044
DEV_00164,RES_0024,7,2025-12-28T18:27:53.853048
DEV_00164,RES_0033,58,2025-12-28T08:27:53.853053
DEV_00164,RES_0059,10,2026-01-01T17:27:53.853057
DEV_00165,RES_0003,33,2025-12-27T06:27:53.853072
DEV_00165,RES_0059,35,2025-12-29T23:27:53.853077
DEV_00165,RES_0021,6,2025-12-31T14:27:53.853082
DEV_00165,RES_0053,48,2026-01-01T00:27:53.853086
DEV_00165,RES_0024,74,2026-01-01T05:27:53.853091
DEV_00165,RES_0020,24,2025-12-29T18:27:53.853095
DEV_00165,RES_0023,66,2025-12-28T09:27:53.853100
DEV_00165,RES_0044,32,2025-12-30T02:27:53.853104
DEV_00166,RES_0004,69,2025-12-30T03:27:53.853115
DEV_00166,RES_0068,33,2025-12-31T08:27:53.853119
DEV_00166,RES_0077,5,2025-12-28T01:27:53.853124
DEV_00166,RES_0079,94,2025-12-29T21:27:53.853128
DEV_00166,RES_0029,60,2025-12-29T14:27:53.853133
DEV_00166,RES_0059,50,2025-12-30T23:27:53.853140
DEV_00166,RES_0035,83,2025-12-27T11:27:53.853144
DEV_00166,RES_0067,29,2025-12-27T06:27:53.853149
DEV_00166,RES_0012,85,2026-01-01T12:27:53.853153
DEV_00166,RES_0050,92,2025-12-28T12:27:53.853158
DEV_00167,RES_0078,20,2025-12-28T16:27:53.853171
DEV_00167,RES_0063,81,2026-01-01T09:27:53.853175
DEV_00167,RES_0048,75,2025-12-29T14:27:53.853180
DEV_00167,RES_0025,63,2026-01-01T08:27:53.853187
DEV_00167,RES_0058,55,2025-12-31T23:27:53.853191
DEV_00167,RES_0037,79,2025-12-28T10:27:53.853196
DEV_00167,RES_0040,58,2025-12-28T15:27:53.853200
DEV_00167,RES_0028,46,2026-01-02T13:27:53.853205
DEV_00167,RES_0057,98,2025-12-30T18:27:53.853210
DEV_00167,RES_0026,50,2025-12-29T02:27:53.853214
DEV_00168,RES_0079,66,2025-12-27T03:27:53.853227
DEV_00168,RES_0074,60,2026-01-01T00:27:53.853231
DEV_00168,RES_0072,75,2026-01-02T08:27:53.853236
DEV_00168,RES_0037,83,2025-12-27T09:27:53.853240
DEV_00168,RES_0042,26,2025-12-28T10:27:53.853244
DEV_00168,RES_0008,20,2025-12-28T08:27:53.853249
DEV_00168,RES_0060,61,2025-12-29T07:27:53.853253
DEV_00168,RES_0041,41,2026-01-02T04:27:53.853258
DEV_00168,RES_0047,82,2025-12-31T07:27:53.853262
DEV_00168,RES_0001,96,2025-12-28T07:27:53.853267
DEV_00168,RES_0028,69,2025-12-31T10:27:53.853271
DEV_00168,RES_0075,10,2025-12-29T20:27:53.853276
DEV_00168,RES_0049,44,2026-01-01T08:27:53.853280
DEV_00168,RES_0007,85,2025-12-31T13:27:53.853285
DEV_00168,RES_0003,21,2025-12-27T21:27:53.853289
DEV_00168,RES_0024,28,2025-12-28T01:27:53.853293
DEV_00168,RES_0026,82,2025-12-30T21:27:53.853298
DEV_00168,RES_0065,94,2025-12-27T11:27:53.853302
DEV_00169,RES_0042,19,2026-01-01T12:27:53.853313
DEV_00169,RES_0017,49,2025-12-29T14:27:53.853317
DEV_00169,RES_0041,60,2025-12-31T02:27:53.853322
DEV_00169,RES_0033,45,2026-01-01T09:27:53.853326
DEV_00169,RES_0002,2,2025-12-30T15:27:53.853335
DEV_00169,RES_0034,96,2026-01-01T16:27:53.853339
DEV_00169,RES_0075,18,2025-12-30T05:27:53.853343
DEV_00169,RES_0019,8,2025-12-30T00:27:53.853348
DEV_00169,RES_0029,39,2025-12-26T16:27:53.853352
DEV_00169,RES_0050,87,2025-12-31T11:27:53.853357
DEV_00169,RES_0063,45,2025-12-29T11:27:53.853361
DEV_00170,RES_0063,75,2025-12-30T04:27:53.853375
DEV_00170,RES_0020,58,2025-12-29T05:27:53.853379
DEV_00170,RES_0075,96,2025-12-29T05:27:53.853384
DEV_00170,RES_0064,9,2026-01-02T01:27:53.853388
DEV_00170,RES_0040,77,2026-01-02T11:27:53.853393
DEV_00170,RES_0036,51,2025-12-27T02:27:53.853397
DEV_00170,RES_0057,93,2025-12-29T12:27:53.853401
DEV_00170,RES_0023,63,2026-01-01T23:27:53.853406
DEV_00170,RES_0027,9,2025-12-26T19:27:53.853413
DEV_00170,RES_0032,32,2025-12-29T13:27:53.853417
DEV_00170,RES_0030,34,2026-01-01T23:27:53.853422
DEV_00170,RES_0002,83,2025-12-27T09:27:53.853426
DEV_00170,RES_0072,47,2025-12-30T05:27:53.853431
DEV_00170,RES_0014,51,2026-01-01T03:27:53.853435
DEV_00170,RES_0037,70,2025-12-30T22:27:53.853439
DEV_00170,RES_0007,11,2025-12-29T14:27:53.853444
DEV_00170,RES_0069,57,2025-12-31T21:27:53.853448
DEV_00170,RES_0008,81,2026-01-01T22:27:53.853453
DEV_00170,RES_0054,81,2025-12-28T18:27:53.853457
DEV_00170,RES_0003,54,2026-01-01T08:27:53.853461
DEV_00171,RES_0035,61,2025-12-28T01:27:53.853474
DEV_00171,RES_0060,19,2025-12-28T21:27:53.853479
DEV_00171,RES_0064,17,2025-12-31T03:27:53.853483
DEV_00171,RES_0022,66,2025-12-27T21:27:53.853488
DEV_00171,RES_0013,23,2025-12-27T07:27:53.853492
DEV_00171,RES_0039,100,2025-12-27T00:27:53.853500
DEV_00171,RES_0078,12,2026-01-01T11:27:53.853504
DEV_00171,RES_0045,31,2025-12-30T21:27:53.853509
DEV_00171,RES_0016,82,2025-12-29T09:27:53.853513
DEV_00171,RES_0002,75,2025-12-31T12:27:53.853518
DEV_00171,RES_0021,48,2026-01-01T10:27:53.853522
DEV_00171,RES_0010,85,2025-12-29T02:27:53.853527
DEV_00171,RES_0070,68,2025-12-29T18:27:53.853531
DEV_00171,RES_0067,22,2026-01-02T08:27:53.853535
DEV_00171,RES_0015,2,2025-12-30T07:27:53.853540
DEV_00171,RES_0008,53,2025-12-30T15:27:53.853544
DEV_00171,RES_0075,48,2025-12-31T07:27:53.853549
DEV_00171,RES_0037,49,2025-12-31T21:27:53.853553
DEV_00171,RES_0025,99,2025-12-27T21:27:53.853557
DEV_00172,RES_0022,87,2025-12-27T08:27:53.853567
DEV_00172,RES_0017,61,2025-12-31T07:27:53.853572
DEV_00172,RES_0053,8,2025-12-31T07:27:53.853576
DEV_00172,RES_0031,79,2025-12-29T18:27:53.853581
DEV_00172,RES_0009,90,2025-12-29T22:27:53.853585
DEV_00172,RES_0013,20,2025-12-27T15:27:53.853589
DEV_00172,RES_0046,53,2025-12-30T20:27:53.853594
DEV_00172,RES_0033,14,2025-12-28T18:27:53.853598
DEV_00173,RES_0026,19,2025-12-30T01:27:53.853608
DEV_00173,RES_0039,81,2025-12-31T05:27:53.853613
DEV_00173,RES_0011,11,2025-12-31T14:27:53.853617
DEV_00173,RES_0063,30,2025-12-27T23:27:53.853621
DEV_00173,RES_0051,89,2026-01-01T16:27:53.853626
DEV_00173,RES_0006,23,2025-12-31T04:27:53.853630
DEV_00173,RES_0066,36,2025-12-31T13:27:53.853635
DEV_00173,RES_0024,12,2025-12-29T21:27:53.853639
DEV_00174,RES_0011,48,2026-01-01T23:27:53.853649
DEV_00174,RES_0029,86,2025-12-30T23:27:53.853654
DEV_00174,RES_0038,81,2026-01-02T06:27:53.853662
DEV_00174,RES_0004,28,2025-12-31T05:27:53.853666
DEV_00174,RES_0069,7,2026-01-01T10:27:53.853673
DEV_00174,RES_0015,15,2025-12-27T16:27:53.853678
DEV_00174,RES_0020,12,2025-12-28T14:27:53.853683
DEV_00174,RES_0051,11,2025-12-27T21:27:53.853687
DEV_00174,RES_0017,22,2025-12-28T19:27:53.853692
DEV_00175,RES_0020,34,2026-01-02T03:27:53.853703
DEV_00175,RES_0012,1,2026-01-01T21:27:53.853708
DEV_00175,RES_0016,6,2025-12-27T09:27:53.853712
DEV_00175,RES_0042,22,2025-12-30T04:27:53.853717
DEV_00175,RES_0068,99,2025-12-28T05:27:53.853721
DEV_00176,RES_0073,84,2025-12-27T00:27:53.853732
DEV_00176,RES_0079,61,2025-12-30T13:27:53.853736
DEV_00176,RES_0047,18,2025-12-29T03:27:53.853741
DEV_00176,RES_0006,7,2025-12-28T09:27:53.853745
DEV_00176,RES_0040,63,2025-12-29T19:27:53.853749
DEV_00176,RES_0007,38,2025-12-28T00:27:53.853754
DEV_00176,RES_0003,33,2025-12-27T22:27:53.853758
DEV_00176,RES_0028,61,2026-01-01T02:27:53.853763
DEV_00176,RES_0071,66,2026-01-01T23:27:53.853767
DEV_00176,RES_0023,33,2025-12-29T17:27:53.853772
DEV_00176,RES_0059,92,2025-12-31T13:27:53.853776
DEV_00176,RES_0064,65,2025-12-30T06:27:53.853781
DEV_00177,RES_0006,31,2025-12-29T11:27:53.853792
DEV_00177,RES_0075,79,2025-12-31T22:27:53.853796
DEV_00177,RES_0009,12,2026-01-01T06:27:53.853801
DEV_00177,RES_0065,24,2025-12-27T13:27:53.853805
DEV_00177,RES_0020,22,2025-12-27T17:27:53.853810
DEV_00177,RES_0015,74,2025-12-31T18:27:53.853814
DEV_00177,RES_0076,96,2025-12-26T19:27:53.853818
DEV_00177,RES_0057,37,2026-01-02T03:27:53.853826
DEV_00177,RES_0078,63,2026-01-02T00:27:53.853830
DEV_00177,RES_0019,2,2026-01-01T23:27:53.853835
DEV_00177,RES_0058,50,2025-12-29T03:27:53.853842
DEV_00178,RES_0075,21,2025-12-30T16:27:53.853852
DEV_00178,RES_0023,74,2025-12-28T05:27:53.853857
DEV_00178,RES_0074,20,2025-12-29T11:27:53.853861
DEV_00178,RES_0076,85,2025-12-31T16:27:53.853866
DEV_00178,RES_0045,68,2025-12-30T02:27:53.853870
DEV_00178,RES_0036,46,2025-12-31T14:27:53.853874
DEV_00178,RES_0071,66,2026-01-01T14:27:53.853879
DEV_00178,RES_0016,76,2026-01-01T19:27:53.853883
DEV_00178,RES_0028,9,2025-12-28T18:27:53.853888
DEV_00178,RES_0022,53,2025-12-28T11:27:53.853892
DEV_00178,RES_0000,46,2026-01-01T01:27:53.853897
DEV_00178,RES_0027,46,2025-12-30T12:27:53.853901
DEV_00179,RES_0057,19,2025-12-26T21:27:53.853913
DEV_00179,RES_0043,58,2025-12-29T00:27:53.853917
DEV_00179,RES_0039,52,2025-12-27T07:27:53.853922
DEV_00179,RES_0054,80,2026-01-01T04:27:53.853926
DEV_00179,RES_0035,70,2026-01-02T10:27:53.853931
DEV_00179,RES_0022,61,2025-12-27T10:27:53.853935
DEV_00179,RES_0044,5,2025-12-29T00:27:53.853942
DEV_00179,RES_0036,10,2025-12-31T18:27:53.853946
DEV_00179,RES_0067,86,2026-01-02T03:27:53.853951
DEV_00179,RES_0048,19,2026-01-01T18:27:53.853955
DEV_00179,RES_0077,41,2026-01-02T10:27:53.853960
DEV_00179,RES_0059,77,2025-12-31T11:27:53.853964
DEV_00179,RES_0062,6,2025-12-30T15:27:53.853968
DEV_00179,RES_0046,70,2026-01-02T15:27:53.853978
DEV_00179,RES_0040,2,2026-01-02T00:27:53.853983
DEV_00179,RES_0013,23,2025-12-29T03:27:53.853987
DEV_00179,RES_0003,54,2025-12-29T15:27:53.853995
DEV_00180,RES_0059,65,2026-01-01T21:27:53.854011
DEV_00180,RES_0073,62,2026-01-01T21:27:53.854016
DEV_00180,RES_0022,23,2026-01-01T22:27:53.854021
DEV_00180,RES_0063,93,2026-01-01T11:27:53.854025
DEV_00180,RES_0056,37,2025-12-27T12:27:53.854030
DEV_00180,RES_0055,17,2025-12-28T16:27:53.854034
DEV_00180,RES_0004,85,2025-12-29T09:27:53.854038
DEV_00181,RES_0038,76,2025-12-27T21:27:53.854051
DEV_00181,RES_0068,38,2025-12-28T17:27:53.854056
DEV_00181,RES_0059,81,2025-12-31T12:27:53.854060
DEV_00181,RES_0066,24,2025-12-29T07:27:53.854065
DEV_00181,RES_0054,14,2025-12-29T17:27:53.854069
DEV_00181,RES_0036,83,2025-12-29T10:27:53.854074
DEV_00181,RES_0049,70,2025-12-31T08:27:53.854078
DEV_00181,RES_0035,70,2026-01-01T22:27:53.854083
DEV_00181,RES_0024,5,2025-12-29T14:27:53.854087
DEV_00181,RES_0022,54,2025-12-26T19:27:53.854092
DEV_00181,RES_0050,57,2025-12-27T19:27:53.854096
DEV_00181,RES_0012,41,2025-12-30T16:27:53.854100
DEV_00181,RES_0011,91,2025-12-29T12:27:53.854105
DEV_00181,RES_0006,56,2026-01-01T19:27:53.854109
DEV_00181,RES_0070,91,2025-12-30T08:27:53.854114
DEV_00181,RES_0018,48,2025-12-26T18:27:53.854118
DEV_00181,RES_0030,61,2026-01-01T09:27:53.854123
DEV_00181,RES_0041,45,2025-12-27T21:27:53.854127
DEV_00182,RES_0065,37,2025-12-30T08:27:53.854139
DEV_00182,RES_0072,52,2025-12-31T06:27:53.854143
DEV_00182,RES_0024,77,2025-12-31T23:27:53.854148
DEV_00182,RES_0027,65,2025-12-30T01:27:53.854152
DEV_00182,RES_0035,33,2026-01-01T06:27:53.854156
DEV_00182,RES_0078,11,2026-01-01T07:27:53.854161
DEV_00182,RES_0057,63,2026-01-02T15:27:53.854168
DEV_00182,RES_0049,98,2025-12-27T18:27:53.854173
DEV_00182,RES_0032,88,2025-12-28T12:27:53.854177
DEV_00182,RES_0010,69,2025-12-28T08:27:53.854185
DEV_00182,RES_0071,52,2025-12-27T13:27:53.854189
DEV_00182,RES_0044,38,2025-12-29T13:27:53.854194
DEV_00182,RES_0034,44,2025-12-28T00:27:53.854198
DEV_00182,RES_0048,56,2026-01-01T02:27:53.854203
DEV_00183,RES_0036,40,2025-12-29T10:27:53.854216
DEV_00183,RES_0008,31,2025-12-27T10:27:53.854221
DEV_00183,RES_0070,90,2026-01-01T14:27:53.854225
DEV_00183,RES_0005,96,2025-12-29T22:27:53.854229
DEV_00183,RES_0064,90,2025-12-27T11:27:53.854234
DEV_00183,RES_0069,78,2026-01-02T06:27:53.854238
DEV_00183,RES_0058,94,2026-01-01T11:27:53.854243
DEV_00183,RES_0041,52,2025-12-29T14:27:53.854247
DEV_00183,RES_0048,90,2025-12-30T15:27:53.854252
DEV_00183,RES_0060,22,2025-12-31T10:27:53.854256
DEV_00184,RES_0025,93,2025-12-27T08:27:53.854267
DEV_00184,RES_0016,12,2026-01-01T23:27:53.854271
DEV_00184,RES_0000,35,2025-12-27T17:27:53.854276
DEV_00184,RES_0072,100,2026-01-02T03:27:53.854280
DEV_00184,RES_0048,32,2026-01-02T01:27:53.854285
DEV_00184,RES_0063,16,2025-12-29T10:27:53.854289
DEV_00184,RES_0067,38,2025-12-30T02:27:53.854294
DEV_00184,RES_0046,39,2025-12-31T16:27:53.854298
DEV_00184,RES_0073,51,2025-12-28T13:27:53.854302
DEV_00184,RES_0019,31,2026-01-01T19:27:53.854307
DEV_00184,RES_0038,84,2025-12-29T07:27:53.854311
DEV_00184,RES_0071,13,2025-12-26T22:27:53.854315
DEV_00184,RES_0064,89,2025-12-30T20:27:53.854320
DEV_00185,RES_0039,23,2025-12-30T23:27:53.854330
DEV_00185,RES_0013,23,2025-12-31T10:27:53.854334
DEV_00185,RES_0059,31,2025-12-27T23:27:53.854339
DEV_00185,RES_0007,5,2025-12-30T03:27:53.854343
DEV_00185,RES_0006,35,2025-12-29T05:27:53.854347
DEV_00185,RES_0078,71,2025-12-31T06:27:53.854352
DEV_00185,RES_0030,84,2025-12-29T01:27:53.854356
DEV_00185,RES_0063,57,2025-12-30T21:27:53.854361
DEV_00185,RES_0028,81,2025-12-27T17:27:53.854365
DEV_00186,RES_0048,66,2025-12-31T22:27:53.854376
DEV_00186,RES_0044,55,2025-12-30T12:27:53.854380
DEV_00186,RES_0006,39,2025-12-29T00:27:53.854385
DEV_00186,RES_0068,91,2025-12-28T11:27:53.854389
DEV_00186,RES_0041,64,2025-12-28T16:27:53.854394
DEV_00186,RES_0016,56,2026-01-02T03:27:53.854398
DEV_00186,RES_0067,27,2025-12-30T00:27:53.854402
DEV_00186,RES_0045,53,2025-12-30T13:27:53.854407
DEV_00186,RES_0040,16,2025-12-29T09:27:53.854411
DEV_00186,RES_0066,55,2025-12-29T19:27:53.854416
DEV_00186,RES_0050,59,2026-01-02T00:27:53.854420
DEV_00186,RES_0036,18,2025-12-29T05:27:53.854425
DEV_00186,RES_0024,91,2025-12-31T02:27:53.854429
DEV_00187,RES_0004,87,2026-01-01T01:27:53.854442
DEV_00187,RES_0037,43,2025-12-29T07:27:53.854446
DEV_00187,RES_0043,72,2025-12-28T10:27:53.854451
DEV_00187,RES_0071,87,2025-12-31T04:27:53.854455
DEV_00187,RES_0041,34,2025-12-27T16:27:53.854459
DEV_00187,RES_0074,74,2025-12-31T07:27:53.854464
DEV_00187,RES_0058,63,2025-12-29T00:27:53.854468
DEV_00187,RES_0053,74,2025-12-28T15:27:53.854475
DEV_00187,RES_0006,88,2025-12-31T13:27:53.854480
DEV_00187,RES_0061,22,2026-01-02T13:27:53.854485
DEV_00187,RES_0030,80,2025-12-28T08:27:53.854492
DEV_00187,RES_0040,11,2025-12-31T11:27:53.854496
DEV_00187,RES_0027,58,2025-12-28T15:27:53.854501
DEV_00187,RES_0045,33,2025-12-29T14:27:53.854505
DEV_00187,RES_0054,69,2025-12-27T05:27:53.854513
DEV_00187,RES_0066,82,2025-12-30T16:27:53.854518
DEV_00187,RES_0002,46,2026-01-02T03:27:53.854522
DEV_00187,RES_0046,68,2025-12-30T10:27:53.854527
DEV_00188,RES_0072,52,2026-01-01T23:27:53.854540
DEV_00188,RES_0008,36,2026-01-01T15:27:53.854544
DEV_00188,RES_0053,68,2025-12-27T01:27:53.854549
DEV_00188,RES_0017,34,2025-12-30T04:27:53.854553
DEV_00188,RES_0011,3,2025-12-31T13:27:53.854558
DEV_00188,RES_0069,84,2026-01-02T15:27:53.854562
DEV_00188,RES_0062,35,2026-01-01T01:27:53.854566
DEV_00188,RES_0020,36,2025-12-31T09:27:53.854571
DEV_00188,RES_0064,32,2025-12-27T19:27:53.854575
DEV_00188,RES_0075,69,2026-01-01T13:27:53.854580
DEV_00188,RES_0052,44,2026-01-02T09:27:53.854584
DEV_00188,RES_0021,69,2026-01-01T08:27:53.854589
DEV_00188,RES_0047,21,2025-12-28T11:27:53.854593
DEV_00188,RES_0012,61,2025-12-28T05:27:53.854597
DEV_00188,RES_0003,96,2025-12-28T09:27:53.854602
DEV_00188,RES_0051,21,2026-01-02T09:27:53.854606
DEV_00188,RES_0078,41,2026-01-02T05:27:53.854611
DEV_00188,RES_0037,11,2025-12-26T19:27:53.854615
DEV_00188,RES_0079,83,2026-01-01T20:27:53.854620
DEV_00189,RES_0032,76,2026-01-01T23:27:53.854629
DEV_00189,RES_0003,89,2025-12-26T23:27:53.854634
DEV_00189,RES_0047,46,2026-01-02T16:27:53.854638
DEV_00189,RES_0029,97,2025-12-28T19:27:53.854642
DEV_00189,RES_0024,33,2025-12-30T19:27:53.854647
DEV_00189,RES_0053,23,2026-01-02T02:27:53.854654
DEV_00189,RES_0067,12,2025-12-28T19:27:53.854659
DEV_00190,RES_0063,9,2025-12-30T14:27:53.854669
DEV_00190,RES_0002,64,2026-01-02T13:27:53.854674
