event_id,device_id,process_name,process_id,parent_process_id,command_line,user_id,timestamp,severity,outcome
PROC_000724,DEV_00184,impacket,6155,4635,C:\Windows\System32\impacket /param 48,USR_0004,2025-12-28T10:27:53.760218,critical,denied
PROC_000725,DEV_00273,explorer.exe,6106,7405,C:\Windows\System32\explorer.exe /param 55,USR_0031,2026-01-01T12:27:53.760227,medium,success
PROC_000726,DEV_00078,svchost.exe,1488,4932,C:\Windows\System32\svchost.exe /param 37,USR_0104,2025-12-30T17:27:53.760236,medium,denied
PROC_000727,DEV_00045,firefox.exe,7069,9989,C:\Windows\System32\firefox.exe /param 57,USR_0017,2025-12-28T13:27:53.760245,low,success
PROC_000728,DEV_00089,lsass.exe,4578,3047,C:\Windows\System32\lsass.exe /param 62,USR_0018,2025-12-26T18:27:53.760254,medium,denied
PROC_000729,DEV_00230,explorer.exe,4054,4916,C:\Windows\System32\explorer.exe /param 28,USR_0101,2025-12-29T09:27:53.760263,medium,denied
PROC_000730,DEV_00053,psexec.exe,2154,7826,C:\Windows\System32\psexec.exe /param 39,USR_0115,2025-12-31T12:27:53.760271,critical,success
PROC_000731,DEV_00271,explorer.exe,2366,1794,C:\Windows\System32\explorer.exe /param 44,USR_0035,2025-12-28T09:27:53.760280,medium,success
PROC_000732,DEV_00278,lsass.exe,6704,9333,C:\Windows\System32\lsass.exe /param 42,USR_0080,2025-12-29T18:27:53.760289,medium,denied
PROC_000733,DEV_00051,lsass.exe,6632,1627,C:\Windows\System32\lsass.exe /param 34,USR_0041,2025-12-31T18:27:53.760298,low,success
PROC_000734,DEV_00226,svchost.exe,3737,644,C:\Windows\System32\svchost.exe /param 59,USR_0039,2026-01-01T03:27:53.760308,medium,success
PROC_000735,DEV_00234,psexec.exe,4237,2950,C:\Windows\System32\psexec.exe /param 0,USR_0040,2025-12-29T03:27:53.760316,critical,success
PROC_000736,DEV_00145,winlogon.exe,8114,468,C:\Windows\System32\winlogon.exe /param 87,USR_0133,2025-12-26T19:27:53.760325,low,denied
PROC_000737,DEV_00051,lsass.exe,2836,1523,C:\Windows\System32\lsass.exe /param 97,USR_0010,2025-12-31T07:27:53.760336,low,success
PROC_000738,DEV_00162,chrome.exe,1908,6283,C:\Windows\System32\chrome.exe /param 15,USR_0091,2025-12-31T03:27:53.760346,low,success
PROC_000739,DEV_00266,svchost.exe,3496,7313,C:\Windows\System32\svchost.exe /param 99,USR_0123,2025-12-27T06:27:53.760358,low,denied
PROC_000740,DEV_00157,svchost.exe,2955,197,C:\Windows\System32\svchost.exe /param 92,USR_0033,2025-12-31T06:27:53.760368,low,denied
PROC_000741,DEV_00058,explorer.exe,6072,4721,C:\Windows\System32\explorer.exe /param 65,USR_0002,2025-12-28T13:27:53.760380,low,success
PROC_000742,DEV_00298,svchost.exe,6608,4307,C:\Windows\System32\svchost.exe /param 7,USR_0123,2025-12-29T14:27:53.760389,low,success
PROC_000743,DEV_00039,explorer.exe,5115,3691,C:\Windows\System32\explorer.exe /param 67,USR_0093,2025-12-31T18:27:53.760400,low,denied
PROC_000744,DEV_00045,svchost.exe,8035,514,C:\Windows\System32\svchost.exe /param 38,USR_0063,2025-12-27T07:27:53.760409,low,success
PROC_000745,DEV_00225,svchost.exe,3184,2225,C:\Windows\System32\svchost.exe /param 26,USR_0027,2026-01-01T09:27:53.760418,low,success
PROC_000746,DEV_00106,winlogon.exe,3063,9474,C:\Windows\System32\winlogon.exe /param 46,USR_0100,2025-12-30T08:27:53.760427,low,denied
PROC_000747,DEV_00104,winlogon.exe,9599,3584,C:\Windows\System32\winlogon.exe /param 87,USR_0019,2025-12-31T18:27:53.760436,low,success
PROC_000748,DEV_00217,chrome.exe,8013,5583,C:\Windows\System32\chrome.exe /param 55,USR_0150,2025-12-28T04:27:53.760445,low,denied
PROC_000749,DEV_00146,explorer.exe,9880,4272,C:\Windows\System32\explorer.exe /param 77,USR_0113,2025-12-30T17:27:53.760454,medium,denied
PROC_000750,DEV_00292,svchost.exe,6607,497,C:\Windows\System32\svchost.exe /param 11,USR_0128,2025-12-27T03:27:53.760463,medium,denied
PROC_000751,DEV_00125,svchost.exe,8200,8901,C:\Windows\System32\svchost.exe /param 91,USR_0004,2025-12-30T20:27:53.760472,low,success
PROC_000752,DEV_00230,svchost.exe,1865,2511,C:\Windows\System32\svchost.exe /param 19,USR_0129,2025-12-29T14:27:53.760481,low,success
PROC_000753,DEV_00162,svchost.exe,4261,2706,C:\Windows\System32\svchost.exe /param 47,USR_0108,2025-12-31T02:27:53.760490,low,denied
PROC_000754,DEV_00155,explorer.exe,2061,7032,C:\Windows\System32\explorer.exe /param 90,USR_0150,2026-01-02T10:27:53.760498,low,success
PROC_000755,DEV_00237,chrome.exe,9322,583,C:\Windows\System32\chrome.exe /param 50,USR_0140,2026-01-01T01:27:53.760508,medium,denied
PROC_000756,DEV_00011,impacket,6547,2937,C:\Windows\System32\impacket /param 42,USR_0148,2025-12-27T04:27:53.760517,critical,denied
PROC_000757,DEV_00092,lsass.exe,6419,1407,C:\Windows\System32\lsass.exe /param 88,USR_0073,2025-12-31T23:27:53.760534,low,denied
PROC_000758,DEV_00033,firefox.exe,8183,5642,C:\Windows\System32\firefox.exe /param 48,USR_0139,2025-12-31T10:27:53.760546,medium,denied
PROC_000759,DEV_00106,svchost.exe,1494,9858,C:\Windows\System32\svchost.exe /param 89,USR_0064,2025-12-31T13:27:53.760555,low,success
PROC_000760,DEV_00278,firefox.exe,6326,6410,C:\Windows\System32\firefox.exe /param 3,USR_0050,2025-12-28T12:27:53.760564,medium,success
PROC_000761,DEV_00069,chrome.exe,1075,1973,C:\Windows\System32\chrome.exe /param 40,USR_0090,2026-01-02T04:27:53.760575,low,denied
PROC_000762,DEV_00256,svchost.exe,2057,8738,C:\Windows\System32\svchost.exe /param 53,USR_0010,2025-12-31T03:27:53.760584,low,success
PROC_000763,DEV_00059,firefox.exe,5325,4301,C:\Windows\System32\firefox.exe /param 36,USR_0136,2025-12-29T12:27:53.760593,medium,success
PROC_000764,DEV_00201,svchost.exe,2739,1033,C:\Windows\System32\svchost.exe /param 38,USR_0064,2025-12-28T02:27:53.760601,medium,success
PROC_000765,DEV_00150,explorer.exe,6059,5574,C:\Windows\System32\explorer.exe /param 53,USR_0107,2025-12-30T14:27:53.760611,medium,denied
PROC_000766,DEV_00186,winlogon.exe,898,157,C:\Windows\System32\winlogon.exe /param 71,USR_0006,2025-12-29T17:27:53.760619,low,success
PROC_000767,DEV_00264,wmiexec.py,8879,5980,C:\Windows\System32\wmiexec.py /param 35,USR_0040,2025-12-28T08:27:53.760628,critical,denied
PROC_000768,DEV_00094,lsass.exe,2275,2456,C:\Windows\System32\lsass.exe /param 38,USR_0042,2025-12-27T20:27:53.760637,low,denied
PROC_000769,DEV_00226,winlogon.exe,6609,1152,C:\Windows\System32\winlogon.exe /param 53,USR_0008,2026-01-01T21:27:53.760645,medium,success
PROC_000770,DEV_00240,firefox.exe,252,9029,C:\Windows\System32\firefox.exe /param 45,USR_0067,2025-12-27T01:27:53.760654,medium,success
PROC_000771,DEV_00185,chrome.exe,6742,1150,C:\Windows\System32\chrome.exe /param 72,USR_0083,2025-12-28T16:27:53.760663,medium,success
PROC_000772,DEV_00055,winlogon.exe,187,2650,C:\Windows\System32\winlogon.exe /param 90,USR_0097,2025-12-29T10:27:53.760672,medium,denied
PROC_000773,DEV_00208,svchost.exe,3209,8416,C:\Windows\System32\svchost.exe /param 4,USR_0083,2025-12-31T13:27:53.760682,medium,success
PROC_000774,DEV_00135,winlogon.exe,8371,9181,C:\Windows\System32\winlogon.exe /param 23,USR_0122,2025-12-29T08:27:53.760690,medium,success
PROC_000775,DEV_00180,ncat. exe,8310,5921,C:\Windows\System32\ncat. exe /param 6,USR_0013,2025-12-31T22:27:53.760702,critical,success
PROC_000776,DEV_00249,lsass.exe,8843,962,C:\Windows\System32\lsass.exe /param 82,USR_0118,2026-01-01T03:27:53.760711,low,denied
PROC_000777,DEV_00124,winlogon.exe,4988,2418,C:\Windows\System32\winlogon.exe /param 66,USR_0010,2025-12-30T02:27:53.760720,medium,denied
PROC_000778,DEV_00291,explorer.exe,161,9409,C:\Windows\System32\explorer.exe /param 100,USR_0023,2025-12-27T00:27:53.760732,low,success
PROC_000779,DEV_00241,svchost.exe,8175,725,C:\Windows\System32\svchost.exe /param 5,USR_0006,2026-01-01T02:27:53.760741,low,denied
PROC_000780,DEV_00097,winlogon.exe,7651,9825,C:\Windows\System32\winlogon.exe /param 28,USR_0088,2025-12-27T21:27:53.760750,low,denied
PROC_000781,DEV_00129,lsass.exe,7682,2624,C:\Windows\System32\lsass.exe /param 43,USR_0130,2025-12-31T00:27:53.760759,low,denied
PROC_000782,DEV_00056,svchost.exe,8451,9377,C:\Windows\System32\svchost.exe /param 18,USR_0140,2025-12-30T03:27:53.760771,low,success
PROC_000783,DEV_00090,lsass.exe,944,6862,C:\Windows\System32\lsass.exe /param 90,USR_0009,2025-12-29T12:27:53.760781,medium,denied
PROC_000784,DEV_00268,explorer.exe,3345,6417,C:\Windows\System32\explorer.exe /param 91,USR_0143,2025-12-28T10:27:53.760790,low,denied
PROC_000785,DEV_00235,svchost.exe,3273,7590,C:\Windows\System32\svchost.exe /param 28,USR_0147,2026-01-01T05:27:53.760801,low,success
PROC_000786,DEV_00019,explorer.exe,6210,481,C:\Windows\System32\explorer.exe /param 92,USR_0093,2025-12-28T15:27:53.760810,medium,success
PROC_000787,DEV_00069,winlogon.exe,7833,9350,C:\Windows\System32\winlogon.exe /param 4,USR_0045,2025-12-27T03:27:53.760819,low,success
PROC_000788,DEV_00236,explorer.exe,1408,6641,C:\Windows\System32\explorer.exe /param 3,USR_0079,2025-12-27T11:27:53.760828,low,success
PROC_000789,DEV_00064,firefox.exe,6953,5611,C:\Windows\System32\firefox.exe /param 6,USR_0010,2025-12-31T06:27:53.760837,low,success
PROC_000790,DEV_00186,svchost.exe,3470,4668,C:\Windows\System32\svchost.exe /param 57,USR_0026,2026-01-01T10:27:53.760848,medium,success
PROC_000791,DEV_00162,svchost.exe,2511,8167,C:\Windows\System32\svchost.exe /param 95,USR_0067,2025-12-29T14:27:53.760858,medium,success
PROC_000792,DEV_00217,svchost.exe,8601,8350,C:\Windows\System32\svchost.exe /param 90,USR_0056,2025-12-28T23:27:53.760867,medium,success
PROC_000793,DEV_00180,explorer.exe,450,6727,C:\Windows\System32\explorer.exe /param 77,USR_0044,2025-12-30T12:27:53.760876,medium,denied
PROC_000794,DEV_00062,svchost.exe,1687,7705,C:\Windows\System32\svchost.exe /param 29,USR_0087,2025-12-27T14:27:53.760884,medium,denied
PROC_000795,DEV_00252,lsass.exe,9979,3254,C:\Windows\System32\lsass.exe /param 58,USR_0100,2025-12-26T19:27:53.760893,medium,success
PROC_000796,DEV_00035,explorer.exe,8982,6155,C:\Windows\System32\explorer.exe /param 81,USR_0090,2025-12-29T02:27:53.760902,low,success
PROC_000797,DEV_00160,chrome.exe,8186,6583,C:\Windows\System32\chrome.exe /param 44,USR_0076,2025-12-26T19:27:53.760914,low,denied
PROC_000798,DEV_00036,winlogon.exe,8911,2382,C:\Windows\System32\winlogon.exe /param 29,USR_0026,2025-12-29T03:27:53.760923,medium,denied
PROC_000799,DEV_00274,lsass.exe,845,3039,C:\Windows\System32\lsass.exe /param 54,USR_0008,2026-01-01T19:27:53.760932,medium,denied
PROC_000800,DEV_00281,wmiexec.py,7891,4457,C:\Windows\System32\wmiexec.py /param 25,USR_0106,2025-12-27T11:27:53.760940,critical,denied
PROC_000801,DEV_00196,explorer.exe,4808,6641,C:\Windows\System32\explorer.exe /param 29,USR_0087,2025-12-30T18:27:53.760949,medium,success
PROC_000802,DEV_00167,lsass.exe,8745,7150,C:\Windows\System32\lsass.exe /param 30,USR_0123,2025-12-28T18:27:53.760958,low,success
PROC_000803,DEV_00192,firefox.exe,9352,1167,C:\Windows\System32\firefox.exe /param 85,USR_0078,2025-12-29T01:27:53.760967,low,denied
PROC_000804,DEV_00270,svchost.exe,8062,3807,C:\Windows\System32\svchost.exe /param 75,USR_0005,2025-12-28T02:27:53.760980,medium,denied
PROC_000805,DEV_00132,firefox.exe,8083,4223,C:\Windows\System32\firefox.exe /param 5,USR_0041,2025-12-29T19:27:53.760990,low,denied
PROC_000806,DEV_00089,chrome.exe,619,1057,C:\Windows\System32\chrome.exe /param 28,USR_0093,2025-12-31T09:27:53.760999,medium,success
PROC_000807,DEV_00137,lsass.exe,6810,8302,C:\Windows\System32\lsass.exe /param 68,USR_0064,2025-12-31T11:27:53.761020,medium,denied
PROC_000808,DEV_00048,explorer.exe,7953,3178,C:\Windows\System32\explorer.exe /param 66,USR_0110,2025-12-29T12:27:53.761029,medium,denied
PROC_000809,DEV_00099,chrome.exe,9020,6425,C:\Windows\System32\chrome.exe /param 57,USR_0028,2025-12-27T06:27:53.761038,medium,denied
PROC_000810,DEV_00054,svchost.exe,2480,3899,C:\Windows\System32\svchost.exe /param 98,USR_0048,2025-12-29T07:27:53.761047,low,denied
PROC_000811,DEV_00243,svchost.exe,7966,6685,C:\Windows\System32\svchost.exe /param 63,USR_0038,2025-12-31T07:27:53.761057,low,success
PROC_000812,DEV_00110,chrome.exe,7654,5626,C:\Windows\System32\chrome.exe /param 86,USR_0111,2025-12-28T01:27:53.761066,low,success
PROC_000813,DEV_00285,explorer.exe,5380,7823,C:\Windows\System32\explorer.exe /param 57,USR_0073,2025-12-30T21:27:53.761074,medium,denied
PROC_000814,DEV_00198,winlogon.exe,722,1791,C:\Windows\System32\winlogon.exe /param 53,USR_0045,2026-01-01T21:27:53.761083,low,success
PROC_000815,DEV_00276,explorer.exe,4845,5945,C:\Windows\System32\explorer.exe /param 5,USR_0002,2025-12-30T10:27:53.761092,low,denied
PROC_000816,DEV_00273,firefox.exe,8654,9499,C:\Windows\System32\firefox.exe /param 29,USR_0112,2026-01-01T15:27:53.761101,low,denied
PROC_000817,DEV_00065,winlogon.exe,843,3010,C:\Windows\System32\winlogon.exe /param 51,USR_0024,2025-12-29T02:27:53.761113,low,denied
PROC_000818,DEV_00293,lsass.exe,3056,5667,C:\Windows\System32\lsass.exe /param 7,USR_0100,2025-12-26T16:27:53.761122,low,denied
PROC_000819,DEV_00201,mimikatz. exe,6156,5907,C:\Windows\System32\mimikatz. exe /param 15,USR_0102,2025-12-29T01:27:53.761130,critical,success
PROC_000820,DEV_00243,chrome.exe,5430,8515,C:\Windows\System32\chrome.exe /param 29,USR_0013,2025-12-27T10:27:53.761139,medium,success
PROC_000821,DEV_00224,lsass.exe,6901,6233,C:\Windows\System32\lsass.exe /param 2,USR_0122,2025-12-29T13:27:53.761148,low,denied
PROC_000822,DEV_00201,svchost.exe,7605,6131,C:\Windows\System32\svchost.exe /param 8,USR_0115,2026-01-01T18:27:53.761156,medium,denied
PROC_000823,DEV_00184,lsass.exe,4500,9760,C:\Windows\System32\lsass.exe /param 14,USR_0015,2025-12-27T14:27:53.761165,low,success
PROC_000824,DEV_00166,chrome.exe,4745,790,C:\Windows\System32\chrome.exe /param 7,USR_0069,2025-12-30T14:27:53.761177,low,denied
PROC_000825,DEV_00054,explorer.exe,7030,9346,C:\Windows\System32\explorer.exe /param 29,USR_0088,2026-01-02T02:27:53.761186,medium,success
PROC_000826,DEV_00241,explorer.exe,6502,5238,C:\Windows\System32\explorer.exe /param 65,USR_0109,2025-12-28T06:27:53.761195,low,success
PROC_000827,DEV_00108,svchost.exe,9987,2424,C:\Windows\System32\svchost.exe /param 2,USR_0104,2025-12-31T13:27:53.761204,medium,success
PROC_000828,DEV_00245,chrome.exe,8250,2649,C:\Windows\System32\chrome.exe /param 76,USR_0009,2026-01-02T02:27:53.761213,medium,denied
PROC_000829,DEV_00139,firefox.exe,2641,8609,C:\Windows\System32\firefox.exe /param 19,USR_0064,2025-12-27T09:27:53.761222,medium,denied
PROC_000830,DEV_00119,winlogon.exe,8962,8434,C:\Windows\System32\winlogon.exe /param 95,USR_0130,2025-12-26T21:27:53.761231,low,denied
PROC_000831,DEV_00010,winlogon.exe,8336,3362,C:\Windows\System32\winlogon.exe /param 57,USR_0063,2025-12-30T04:27:53.761240,medium,denied
PROC_000832,DEV_00265,firefox.exe,6706,9460,C:\Windows\System32\firefox.exe /param 12,USR_0073,2026-01-01T06:27:53.761249,medium,denied
PROC_000833,DEV_00169,lsass.exe,5761,9911,C:\Windows\System32\lsass.exe /param 74,USR_0040,2025-12-28T03:27:53.761258,medium,denied
PROC_000834,DEV_00122,firefox.exe,6672,5385,C:\Windows\System32\firefox.exe /param 81,USR_0123,2025-12-29T17:27:53.761267,medium,success
PROC_000835,DEV_00132,psexec.exe,4420,1691,C:\Windows\System32\psexec.exe /param 45,USR_0131,2025-12-30T01:27:53.761275,critical,success
PROC_000836,DEV_00098,explorer.exe,6147,3245,C:\Windows\System32\explorer.exe /param 56,USR_0132,2026-01-01T00:27:53.761287,medium,success
PROC_000837,DEV_00168,explorer.exe,1749,7063,C:\Windows\System32\explorer.exe /param 16,USR_0117,2025-12-28T08:27:53.761296,medium,denied
PROC_000838,DEV_00149,svchost.exe,6192,7911,C:\Windows\System32\svchost.exe /param 67,USR_0149,2025-12-29T21:27:53.761306,low,denied
PROC_000839,DEV_00079,chrome.exe,3025,4752,C:\Windows\System32\chrome.exe /param 78,USR_0106,2025-12-28T19:27:53.761317,medium,success
PROC_000840,DEV_00193,explorer.exe,2986,3272,C:\Windows\System32\explorer.exe /param 98,USR_0140,2026-01-02T13:27:53.761326,low,denied
PROC_000841,DEV_00024,firefox.exe,3752,5250,C:\Windows\System32\firefox.exe /param 2,USR_0080,2025-12-31T22:27:53.761335,low,denied
PROC_000842,DEV_00269,lsass.exe,9159,6592,C:\Windows\System32\lsass.exe /param 64,USR_0050,2025-12-30T01:27:53.761344,low,success
PROC_000843,DEV_00035,firefox.exe,5897,9335,C:\Windows\System32\firefox.exe /param 25,USR_0115,2025-12-29T20:27:53.761357,low,denied
PROC_000844,DEV_00122,lsass.exe,8942,5841,C:\Windows\System32\lsass.exe /param 30,USR_0023,2025-12-27T06:27:53.761366,medium,success
PROC_000845,DEV_00178,firefox.exe,5044,2874,C:\Windows\System32\firefox.exe /param 79,USR_0035,2025-12-28T15:27:53.761375,medium,denied
PROC_000846,DEV_00274,winlogon.exe,4016,1392,C:\Windows\System32\winlogon.exe /param 34,USR_0063,2025-12-30T09:27:53.761384,low,success
PROC_000847,DEV_00002,lsass.exe,7542,7140,C:\Windows\System32\lsass.exe /param 67,USR_0067,2025-12-28T04:27:53.761394,low,denied
PROC_000848,DEV_00014,mimikatz. exe,6257,789,C:\Windows\System32\mimikatz. exe /param 80,USR_0050,2026-01-01T03:27:53.761402,critical,success
PROC_000849,DEV_00194,chrome.exe,1980,5153,C:\Windows\System32\chrome.exe /param 41,USR_0098,2025-12-29T03:27:53.761415,low,success
PROC_000850,DEV_00165,chrome.exe,5981,1777,C:\Windows\System32\chrome.exe /param 80,USR_0098,2025-12-30T11:27:53.761424,low,denied
PROC_000851,DEV_00170,explorer.exe,3190,8928,C:\Windows\System32\explorer.exe /param 38,USR_0066,2026-01-02T10:27:53.761433,low,denied
PROC_000852,DEV_00229,firefox.exe,5928,1562,C:\Windows\System32\firefox.exe /param 46,USR_0044,2025-12-30T08:27:53.761442,medium,denied
PROC_000853,DEV_00197,chrome.exe,2604,5983,C:\Windows\System32\chrome.exe /param 28,USR_0012,2025-12-31T19:27:53.761451,medium,success
PROC_000854,DEV_00209,chrome.exe,5085,7464,C:\Windows\System32\chrome.exe /param 52,USR_0116,2025-12-28T15:27:53.761461,low,success
PROC_000855,DEV_00029,svchost.exe,4689,1044,C:\Windows\System32\svchost.exe /param 29,USR_0015,2026-01-01T16:27:53.761470,medium,success
PROC_000856,DEV_00103,chrome.exe,3168,3040,C:\Windows\System32\chrome.exe /param 42,USR_0086,2025-12-27T07:27:53.761482,low,success
PROC_000857,DEV_00208,ncat. exe,9218,7848,C:\Windows\System32\ncat. exe /param 17,USR_0033,2025-12-31T10:27:53.761490,critical,denied
PROC_000858,DEV_00120,svchost.exe,6832,7972,C:\Windows\System32\svchost.exe /param 74,USR_0141,2025-12-31T02:27:53.761499,low,success
PROC_000859,DEV_00261,explorer.exe,6947,1437,C:\Windows\System32\explorer.exe /param 16,USR_0099,2025-12-26T19:27:53.761508,medium,success
PROC_000860,DEV_00057,chrome.exe,5130,9509,C:\Windows\System32\chrome.exe /param 89,USR_0050,2026-01-01T02:27:53.761516,low,success
PROC_000861,DEV_00082,winlogon.exe,4923,5136,C:\Windows\System32\winlogon.exe /param 42,USR_0108,2025-12-27T12:27:53.761526,medium,success
PROC_000862,DEV_00190,lsass.exe,1373,1090,C:\Windows\System32\lsass.exe /param 90,USR_0051,2025-12-31T22:27:53.761535,medium,denied
PROC_000863,DEV_00237,winlogon.exe,6990,2024,C:\Windows\System32\winlogon.exe /param 15,USR_0061,2026-01-02T16:27:53.761543,medium,success
PROC_000864,DEV_00129,lsass.exe,892,5124,C:\Windows\System32\lsass.exe /param 71,USR_0107,2025-12-28T01:27:53.761552,low,success
PROC_000865,DEV_00219,winlogon.exe,1239,4438,C:\Windows\System32\winlogon.exe /param 32,USR_0136,2025-12-27T09:27:53.761561,medium,success
PROC_000866,DEV_00200,svchost.exe,3802,127,C:\Windows\System32\svchost.exe /param 8,USR_0055,2026-01-01T15:27:53.761571,medium,success
PROC_000867,DEV_00171,winlogon.exe,7158,9405,C:\Windows\System32\winlogon.exe /param 93,USR_0078,2025-12-31T07:27:53.761580,low,success
PROC_000868,DEV_00270,lsass.exe,9290,7230,C:\Windows\System32\lsass.exe /param 96,USR_0121,2025-12-30T12:27:53.761592,medium,denied
PROC_000869,DEV_00230,lsass.exe,2481,1632,C:\Windows\System32\lsass.exe /param 67,USR_0126,2025-12-30T04:27:53.761602,medium,denied
PROC_000870,DEV_00011,lsass.exe,211,2573,C:\Windows\System32\lsass.exe /param 19,USR_0076,2025-12-30T03:27:53.761614,medium,denied
PROC_000871,DEV_00079,explorer.exe,319,5845,C:\Windows\System32\explorer.exe /param 78,USR_0121,2025-12-29T03:27:53.761622,low,success
PROC_000872,DEV_00278,explorer.exe,6103,6213,C:\Windows\System32\explorer.exe /param 15,USR_0054,2025-12-31T16:27:53.761631,low,denied
PROC_000873,DEV_00051,firefox.exe,5982,926,C:\Windows\System32\firefox.exe /param 86,USR_0054,2025-12-31T01:27:53.761640,low,denied
PROC_000874,DEV_00249,firefox.exe,7784,4970,C:\Windows\System32\firefox.exe /param 55,USR_0122,2025-12-31T04:27:53.761649,medium,denied
PROC_000875,DEV_00011,psexec.exe,2161,615,C:\Windows\System32\psexec.exe /param 48,USR_0102,2025-12-31T06:27:53.761660,critical,success
PROC_000876,DEV_00244,winlogon.exe,2272,2596,C:\Windows\System32\winlogon.exe /param 100,USR_0142,2026-01-02T04:27:53.761670,low,denied
PROC_000877,DEV_00146,explorer.exe,7008,814,C:\Windows\System32\explorer.exe /param 96,USR_0125,2025-12-31T21:27:53.761679,medium,denied
PROC_000878,DEV_00174,lsass.exe,8106,5789,C:\Windows\System32\lsass.exe /param 50,USR_0136,2025-12-31T07:27:53.761688,medium,denied
PROC_000879,DEV_00271,svchost.exe,7922,8734,C:\Windows\System32\svchost.exe /param 76,USR_0052,2025-12-30T22:27:53.761696,medium,denied
PROC_000880,DEV_00118,svchost.exe,6694,2481,C:\Windows\System32\svchost.exe /param 34,USR_0131,2025-12-27T14:27:53.761705,low,success
PROC_000881,DEV_00003,mimikatz. exe,9850,572,C:\Windows\System32\mimikatz. exe /param 73,USR_0053,2025-12-27T18:27:53.761714,critical,denied
PROC_000882,DEV_00209,firefox.exe,5177,7710,C:\Windows\System32\firefox.exe /param 24,USR_0054,2025-12-31T18:27:53.761722,low,success
PROC_000883,DEV_00032,firefox.exe,3773,9479,C:\Windows\System32\firefox.exe /param 78,USR_0096,2025-12-26T16:27:53.761731,low,success
PROC_000884,DEV_00144,svchost.exe,5935,5825,C:\Windows\System32\svchost.exe /param 88,USR_0089,2026-01-02T02:27:53.761741,medium,success
PROC_000885,DEV_00135,svchost.exe,8057,3677,C:\Windows\System32\svchost.exe /param 96,USR_0014,2026-01-02T09:27:53.761749,low,success
PROC_000886,DEV_00069,chrome.exe,994,7320,C:\Windows\System32\chrome.exe /param 56,USR_0063,2025-12-28T14:27:53.761758,low,denied
PROC_000887,DEV_00168,explorer.exe,5112,6544,C:\Windows\System32\explorer.exe /param 97,USR_0048,2025-12-31T20:27:53.761767,medium,success
PROC_000888,DEV_00099,chrome.exe,7864,5780,C:\Windows\System32\chrome.exe /param 31,USR_0133,2026-01-02T05:27:53.761776,medium,success
PROC_000889,DEV_00054,firefox.exe,452,2234,C:\Windows\System32\firefox.exe /param 66,USR_0014,2025-12-31T23:27:53.761785,low,success
PROC_000890,DEV_00118,winlogon.exe,213,1411,C:\Windows\System32\winlogon.exe /param 92,USR_0028,2025-12-29T12:27:53.761794,medium,denied
PROC_000891,DEV_00072,svchost.exe,9478,4062,C:\Windows\System32\svchost.exe /param 90,USR_0016,2025-12-27T22:27:53.761803,medium,success
PROC_000892,DEV_00184,lsass.exe,7773,9189,C:\Windows\System32\lsass.exe /param 98,USR_0109,2026-01-01T16:27:53.761812,low,success
PROC_000893,DEV_00025,chrome.exe,435,980,C:\Windows\System32\chrome.exe /param 14,USR_0115,2025-12-29T03:27:53.761821,medium,success
PROC_000894,DEV_00017,chrome.exe,7684,2685,C:\Windows\System32\chrome.exe /param 96,USR_0118,2025-12-27T21:27:53.761830,low,success
PROC_000895,DEV_00007,chrome.exe,2425,5699,C:\Windows\System32\chrome.exe /param 99,USR_0145,2025-12-30T15:27:53.761842,medium,denied
PROC_000896,DEV_00102,ncat. exe,9495,7115,C:\Windows\System32\ncat. exe /param 39,USR_0112,2025-12-27T14:27:53.761851,critical,denied
PROC_000897,DEV_00095,svchost.exe,1910,4000,C:\Windows\System32\svchost.exe /param 33,USR_0145,2025-12-27T05:27:53.761862,medium,success
PROC_000898,DEV_00172,chrome.exe,9449,6166,C:\Windows\System32\chrome.exe /param 22,USR_0144,2025-12-27T03:27:53.761872,medium,success
PROC_000899,DEV_00047,winlogon.exe,2233,4129,C:\Windows\System32\winlogon.exe /param 38,USR_0008,2025-12-31T19:27:53.761881,low,denied
PROC_000900,DEV_00185,winlogon.exe,7573,5229,C:\Windows\System32\winlogon.exe /param 77,USR_0146,2025-12-30T05:27:53.761890,low,success
PROC_000901,DEV_00069,firefox.exe,6398,9136,C:\Windows\System32\firefox.exe /param 75,USR_0103,2025-12-28T10:27:53.761898,medium,denied
PROC_000902,DEV_00038,winlogon.exe,7592,3812,C:\Windows\System32\winlogon.exe /param 52,USR_0145,2025-12-29T08:27:53.761911,low,denied
PROC_000903,DEV_00131,psexec.exe,5370,7149,C:\Windows\System32\psexec.exe /param 97,USR_0132,2025-12-28T19:27:53.761919,critical,denied
PROC_000904,DEV_00069,explorer.exe,9628,3387,C:\Windows\System32\explorer.exe /param 2,USR_0075,2025-12-31T14:27:53.761928,low,success
PROC_000905,DEV_00042,svchost.exe,1614,2484,C:\Windows\System32\svchost.exe /param 98,USR_0019,2025-12-29T21:27:53.761937,low,denied
PROC_000906,DEV_00023,impacket,9447,2772,C:\Windows\System32\impacket /param 17,USR_0084,2025-12-29T03:27:53.761945,critical,denied
PROC_000907,DEV_00139,impacket,4450,2590,C:\Windows\System32\impacket /param 77,USR_0071,2025-12-27T20:27:53.761954,critical,success
PROC_000908,DEV_00195,firefox.exe,6538,8607,C:\Windows\System32\firefox.exe /param 97,USR_0084,2025-12-27T21:27:53.761964,low,success
